#TalkParam=TALK_PARAM_ST
ID,Name,PcGenderFemale1,PcGenderMale1,SpEffectId0,AnimationId0,SpEffectId1,AnimationId1,SpEffectId2,AnimationId2,EventFlagId,EventID_Female,EventID_Male,TalkTime[0.0 - 1.0]
14000002,,4000002,4000002,-1,-1,-1,-1,0,-1,-1,4000002,4000002,0
14000003,,4000003,4000003,-1,-1,-1,-1,0,-1,-1,4000003,4000003,0
14000050,,4000004,4000004,-1,-1,-1,-1,0,-1,-1,4000004,4000004,0
14000051,,4000005,4000005,-1,-1,-1,-1,0,-1,-1,4000005,4000005,0
14000052,,4000006,4000006,-1,-1,-1,-1,0,-1,-1,4000006,4000006,0
14000053,,4000007,4000007,-1,-1,-1,-1,0,-1,-1,4000007,4000007,0
14000054,,4000008,4000008,-1,-1,-1,-1,0,-1,-1,4000008,4000008,0
14000100,,4000100,4000100,-1,-1,-1,-1,0,-1,-1,4000100,4000100,0
14000101,,4000101,4000101,-1,-1,-1,-1,0,-1,-1,4000101,4000101,0
14000200,,4000200,4000200,-1,-1,-1,-1,0,-1,-1,4000200,4000200,0
14000201,,4000201,4000201,-1,-1,-1,-1,0,-1,-1,4000201,4000201,0
14000300,,4000300,4000300,-1,-1,-1,-1,0,-1,-1,4000300,4000300,0
14000301,,4000301,4000301,-1,-1,-1,-1,0,-1,-1,4000301,4000301,0
14000302,,4000302,4000302,-1,-1,-1,-1,0,-1,-1,4000302,4000302,0
14000400,,4000400,4000400,-1,-1,-1,-1,0,-1,-1,4000400,4000400,0
14000401,,4000401,4000401,-1,-1,-1,-1,0,-1,-1,4000401,4000401,0
14000402,,4000402,4000402,-1,-1,-1,-1,0,-1,-1,4000402,4000402,0
14000403,,4000403,4000403,-1,-1,-1,-1,0,-1,-1,4000403,4000403,0
14000500,,4000500,4000500,-1,-1,-1,-1,0,-1,-1,4000500,4000500,0
14000501,,4000501,4000501,-1,-1,-1,-1,0,-1,-1,4000501,4000501,0
14000600,,4000600,4000600,-1,-1,-1,-1,0,-1,-1,4000600,4000600,0
14000601,,4000601,4000601,-1,-1,-1,-1,0,-1,-1,4000601,4000601,0
14000700,,4000700,4000700,-1,-1,-1,-1,0,-1,-1,4000700,4000700,0
14000800,,4000800,4000800,-1,-1,-1,-1,0,-1,-1,4000800,4000800,0
14000801,,4000801,4000801,-1,-1,-1,-1,0,-1,-1,4000801,4000801,0
14000900,,4000900,4000900,-1,-1,-1,-1,0,-1,-1,4000900,4000900,0
14000901,,4000901,4000901,-1,-1,-1,-1,0,-1,-1,4000901,4000901,0
14000902,,4000902,4000902,-1,-1,-1,-1,0,-1,-1,4000902,4000902,0
14000903,,4000903,4000903,-1,-1,-1,-1,0,-1,-1,4000903,4000903,0
14000904,,4000904,4000904,-1,-1,-1,-1,0,-1,-1,4000904,4000904,0
14000905,,4000905,4000905,-1,-1,-1,-1,0,-1,-1,4000905,4000905,0
14001000,,4001000,4001000,-1,-1,-1,-1,0,-1,-1,4001000,4001000,0
14001001,,4001001,4001001,-1,-1,-1,-1,0,-1,-1,4001001,4001001,0
14001002,,4001002,4001002,-1,-1,-1,-1,0,-1,-1,4001002,4001002,0
14001003,,4001003,4001003,-1,-1,-1,-1,0,-1,-1,4001003,4001003,0
14001004,,4001004,4001004,-1,-1,-1,-1,0,-1,-1,4001004,4001004,0
14001005,,4001005,4001005,-1,-1,-1,-1,0,-1,-1,4001005,4001005,0
14001100,,4001100,4001100,-1,-1,-1,-1,0,-1,-1,4001100,4001100,0
14001101,,4001101,4001101,-1,-1,-1,-1,0,-1,-1,4001101,4001101,0
14001102,,4001102,4001102,-1,-1,-1,-1,0,-1,-1,4001102,4001102,0
14001200,,4001200,4001200,-1,-1,-1,-1,0,-1,-1,4001200,4001200,0
14001201,,4001201,4001201,-1,-1,-1,-1,0,-1,-1,4001202,4001202,0
14001202,,4001203,4001203,-1,-1,-1,-1,0,-1,-1,4001253,4001253,0
14001203,,4001204,4001204,-1,-1,-1,-1,0,-1,-1,4001205,4001205,0
14001204,,4001206,4001206,-1,-1,-1,-1,0,-1,-1,4001206,4001206,0
14001300,,4001300,4001300,-1,-1,-1,-1,0,-1,-1,4001300,4001300,0
14001301,,4001301,4001301,-1,-1,-1,-1,0,-1,-1,4001301,4001301,0
14001302,,4001302,4001302,-1,-1,-1,-1,0,-1,-1,4001352,4001352,0
14001303,,4001303,4001303,-1,-1,-1,-1,0,-1,-1,4001304,4001304,0
14001304,,4001305,4001305,-1,-1,-1,-1,0,-1,-1,4001305,4001305,0
14001400,,4001400,4001400,-1,-1,-1,-1,0,-1,-1,4001400,4001400,0
14001401,,4001401,4001401,-1,-1,-1,-1,0,-1,-1,4001401,4001401,0
14001402,,4001402,4001402,-1,-1,-1,-1,0,-1,-1,4001402,4001402,0
14001403,,4001403,4001403,-1,-1,-1,-1,0,-1,-1,4001403,4001403,0
14001500,,4001500,4001500,-1,-1,-1,-1,0,-1,-1,4001500,4001500,0
14001501,,4001501,4001501,-1,-1,-1,-1,0,-1,-1,4001501,4001501,0
14001502,,4001502,4001502,-1,-1,-1,-1,0,-1,-1,4001502,4001502,0
14001503,,4001503,4001503,-1,-1,-1,-1,0,-1,-1,4001503,4001503,0
14001504,,4001504,4001504,-1,-1,-1,-1,0,-1,-1,4001504,4001504,0
14001505,,4001505,4001505,-1,-1,-1,-1,0,-1,-1,4001505,4001505,0
14001600,,4001600,4001600,-1,-1,-1,-1,0,-1,-1,4001600,4001600,0
14001601,,4001601,4001601,-1,-1,-1,-1,0,-1,-1,4001601,4001601,0
14001602,,4001602,4001602,-1,-1,-1,-1,0,-1,-1,4001602,4001602,0
14001700,,4001700,4001700,-1,-1,-1,-1,0,-1,-1,4001700,4001700,0
14001800,,4001701,4001701,-1,-1,-1,-1,0,-1,-1,4001701,4001701,0
14001900,,4001702,4001702,-1,-1,-1,-1,0,-1,-1,4001702,4001702,0
14002000,,4001703,4001703,-1,-1,-1,-1,0,-1,-1,4001703,4001703,0
14002100,,4001704,4001704,-1,-1,-1,-1,0,-1,-1,4001704,4001704,0
14002200,,4001800,4001800,-1,-1,-1,-1,0,-1,-1,4001800,4001800,0
14002201,,4001801,4001801,-1,-1,-1,-1,0,-1,-1,4001801,4001801,0
14002202,,4001802,4001802,-1,-1,-1,-1,0,-1,-1,4001802,4001802,0
14002300,,4001803,4001803,-1,-1,-1,-1,0,-1,-1,4001803,4001803,0
14002400,,4001804,4001804,-1,-1,-1,-1,0,-1,-1,4001804,4001804,0
14002500,,4001903,4001903,-1,-1,-1,-1,0,-1,-1,4001903,4001903,0
14002600,,4002000,4002000,-1,-1,-1,-1,0,-1,-1,4002000,4002000,0
14002700,,4002100,4002100,-1,-1,-1,-1,0,-1,-1,4002100,4002100,0
14002800,,4002101,4002101,-1,-1,-1,-1,0,-1,-1,4002101,4002101,0
14002900,,4002102,4002102,-1,-1,-1,-1,0,-1,-1,4002102,4002102,0
14003000,,4002103,4002103,-1,-1,-1,-1,0,-1,-1,4002103,4002103,0
14003100,,4002104,4002104,-1,-1,-1,-1,0,-1,-1,4002104,4002104,0
14003200,,4002202,4002202,-1,-1,-1,-1,0,-1,-1,4002202,4002202,0
14003300,,4002300,4002300,-1,-1,-1,-1,0,-1,-1,4002300,4002300,0
14003301,,4002301,4002301,-1,-1,-1,-1,0,-1,-1,4002301,4002301,0
14003302,,4002302,4002302,-1,-1,-1,-1,0,-1,-1,4002302,4002302,0
14003303,,4002303,4002303,-1,-1,-1,-1,0,-1,-1,4002303,4002303,0
14003304,,4002304,4002304,-1,-1,-1,-1,0,-1,-1,4002304,4002304,0
14003305,,4002305,4002305,-1,-1,-1,-1,0,-1,-1,4002305,4002305,0
14005000,,4005000,4005000,-1,-1,-1,-1,0,-1,-1,4005000,4005000,0
14005001,,4005001,4005001,-1,-1,-1,-1,0,-1,-1,4005001,4005001,0
14005002,,4005002,4005002,-1,-1,-1,-1,0,-1,-1,4005002,4005002,0
14005003,,4005003,4005003,-1,-1,-1,-1,0,-1,-1,4005003,4005003,0
14005100,,4005100,4005100,-1,-1,-1,-1,0,-1,-1,4005100,4005100,0
14005101,,4005101,4005101,-1,-1,-1,-1,0,-1,-1,4005101,4005101,0
14005102,,4005102,4005102,-1,-1,-1,-1,0,-1,-1,4005102,4005102,0
14005103,,4005103,4005103,-1,-1,-1,-1,0,-1,-1,4005103,4005103,0
14005104,,4005104,4005104,-1,-1,-1,-1,0,-1,-1,4005104,4005104,0
14005200,,4005200,4005200,-1,-1,-1,-1,0,-1,-1,4005200,4005200,0
14005201,,4005201,4005201,-1,-1,-1,-1,0,-1,-1,4005201,4005201,0
14005202,,4005202,4005202,-1,-1,-1,-1,0,-1,-1,4005202,4005202,0
14005203,,4005203,4005203,-1,-1,-1,-1,0,-1,-1,4005203,4005203,0
14005204,,4005204,4005204,-1,-1,-1,-1,0,-1,-1,4005204,4005204,0
14005205,,4005205,4005205,-1,-1,-1,-1,0,-1,-1,4005205,4005205,0
14005300,,4005300,4005300,-1,-1,-1,-1,0,-1,-1,4005300,4005300,0
14005301,,4005301,4005301,-1,-1,-1,-1,0,-1,-1,4005301,4005301,0
14005302,,4005302,4005302,-1,-1,-1,-1,0,-1,-1,4005302,4005302,0
14005303,,4005303,4005303,-1,-1,-1,-1,0,-1,-1,4005303,4005303,0
14005304,,4005304,4005304,-1,-1,-1,-1,0,-1,-1,4005304,4005304,0
14005305,,4005305,4005305,-1,-1,-1,-1,0,-1,-1,4005305,4005305,0
14005306,,4005306,4005306,-1,-1,-1,-1,0,-1,-1,4005306,4005306,0
15000000,,5000000,5000000,-1,-1,-1,-1,0,-1,-1,5000000,5000000,0
15000001,,5000001,5000001,-1,-1,-1,-1,0,-1,-1,5000001,5000001,0
15000002,,5000002,5000002,-1,-1,-1,-1,0,-1,-1,5000002,5000002,0
15000100,,5000100,5000100,-1,-1,-1,-1,0,-1,-1,5000100,5000100,0
15000101,,5000101,5000101,-1,-1,-1,-1,0,-1,-1,5000101,5000101,0
15000102,,5000102,5000102,-1,-1,-1,-1,0,-1,-1,5000102,5000102,0
15000103,,5000103,5000103,-1,-1,-1,-1,0,-1,-1,5000103,5000103,0
15000104,,5000104,5000104,-1,-1,-1,-1,0,-1,-1,5000104,5000104,0
15000105,,5000105,5000105,-1,-1,-1,-1,0,-1,-1,5000105,5000105,0
15000106,,5000106,5000106,-1,-1,-1,-1,0,-1,-1,5000106,5000106,0
15000107,,5000107,5000107,-1,-1,-1,-1,0,-1,-1,5000107,5000107,0
15000108,,5000108,5000108,-1,-1,-1,-1,0,-1,-1,5000108,5000108,0
15000200,,5000200,5000200,-1,-1,-1,-1,0,-1,-1,5000200,5000200,0
15000201,,5000201,5000201,-1,-1,-1,-1,0,-1,-1,5000201,5000201,0
15000202,,5000202,5000202,-1,-1,-1,-1,0,-1,-1,5000202,5000202,0
15000300,,5000300,5000300,-1,-1,-1,-1,0,-1,-1,5000300,5000300,0
15000301,,5000301,5000301,-1,-1,-1,-1,0,-1,-1,5000301,5000301,0
15000302,,5000302,5000302,-1,-1,-1,-1,0,-1,-1,5000302,5000302,0
15000303,,5000303,5000303,-1,-1,-1,-1,0,-1,-1,5000303,5000303,0
15000304,,5000304,5000304,-1,-1,-1,-1,0,-1,-1,5000304,5000304,0
15000305,,5000305,5000305,-1,-1,-1,-1,0,-1,-1,5000305,5000305,0
15000400,,5000400,5000400,-1,-1,-1,-1,0,-1,-1,5000400,5000400,0
15000401,,5000401,5000401,-1,-1,-1,-1,0,-1,-1,5000401,5000401,0
15000500,,5000500,5000500,-1,-1,-1,-1,0,-1,-1,5000500,5000500,0
15000600,,5000501,5000501,-1,-1,-1,-1,0,-1,-1,5000501,5000501,0
15000700,,5000503,5000503,-1,-1,-1,-1,0,-1,-1,5000503,5000503,0
15000800,,5000602,5000602,-1,-1,-1,-1,0,-1,-1,5000602,5000602,0
15000900,,5000700,5000700,-1,-1,-1,-1,0,-1,-1,5000700,5000700,0
15000901,,5000701,5000701,-1,-1,-1,-1,0,-1,-1,5000701,5000701,0
15000902,,5000702,5000702,-1,-1,-1,-1,0,-1,-1,5000702,5000702,0
15000903,,5000703,5000703,-1,-1,-1,-1,0,-1,-1,5000703,5000703,0
15001000,,5000800,5000800,-1,-1,-1,-1,0,-1,-1,5000800,5000800,0
15001100,,5000900,5000900,-1,-1,-1,-1,0,-1,-1,5000900,5000900,0
15001101,,5000901,5000901,-1,-1,-1,-1,0,-1,-1,5000901,5000901,0
15001200,,5001000,5001000,-1,-1,-1,-1,0,-1,-1,5001000,5001000,0
15001300,,5001100,5001100,-1,-1,-1,-1,0,-1,-1,5001100,5001100,0
15001400,,5001200,5001200,-1,-1,-1,-1,0,-1,-1,5001200,5001200,0
15001401,,5001201,5001201,-1,-1,-1,-1,0,-1,-1,5001201,5001201,0
15001402,,5001202,5001202,-1,-1,-1,-1,0,-1,-1,5001202,5001202,0
15001403,,5001203,5001203,-1,-1,-1,-1,0,-1,-1,5001203,5001203,0
15001404,,5001204,5001204,-1,-1,-1,-1,0,-1,-1,5001204,5001204,0
15001405,,5001205,5001205,-1,-1,-1,-1,0,-1,-1,5001205,5001205,0
15001406,,5001206,5001206,-1,-1,-1,-1,0,-1,-1,5001206,5001206,0
15001500,,5001300,5001300,-1,-1,-1,-1,0,-1,-1,5001300,5001300,0
15001501,,5001301,5001301,-1,-1,-1,-1,0,-1,-1,5001301,5001301,0
15001600,,5001400,5001400,-1,-1,-1,-1,0,-1,-1,5001400,5001400,0
15001601,,5001401,5001401,-1,-1,-1,-1,0,-1,-1,5001401,5001401,0
15001700,,5001500,5001500,-1,-1,-1,-1,0,-1,-1,5001500,5001500,0
15001800,,5001501,5001501,-1,-1,-1,-1,0,-1,-1,5001501,5001501,0
15001900,,5001503,5001503,-1,-1,-1,-1,0,-1,-1,5001503,5001503,0
15002000,,5001600,5001600,-1,-1,-1,-1,0,-1,-1,5001600,5001600,0
15002001,,5001603,5001603,-1,-1,-1,-1,0,-1,-1,5001603,5001603,0
15002100,,5001700,5001700,-1,-1,-1,-1,0,-1,-1,5001700,5001700,0
15002101,,5001701,5001701,-1,-1,-1,-1,0,-1,-1,5001701,5001701,0
16000000,,6000000,6000000,-1,-1,-1,-1,0,-1,-1,6000000,6000000,0
16000001,,6000001,6000001,-1,-1,-1,-1,0,-1,-1,6000001,6000001,0
16000002,,6000002,6000002,-1,-1,-1,-1,0,-1,-1,6000002,6000002,0
16000100,,6000100,6000100,-1,-1,-1,-1,0,-1,-1,6000100,6000100,0
16000101,,6000101,6000101,-1,-1,-1,-1,0,-1,-1,6000101,6000101,0
16000102,,6000102,6000102,-1,-1,-1,-1,0,-1,-1,6000102,6000102,0
16000110,,6000103,6000103,-1,-1,-1,-1,0,-1,-1,6000103,6000103,0
16000111,,6000104,6000104,-1,-1,-1,-1,0,-1,-1,6000104,6000104,0
16000112,,6000105,6000105,-1,-1,-1,-1,0,-1,-1,6000105,6000105,0
16000113,,6000106,6000106,-1,-1,-1,-1,0,-1,-1,6000106,6000106,0
16000114,,6000107,6000107,-1,-1,-1,-1,0,-1,-1,6000107,6000107,0
16000120,,6000108,6000108,-1,-1,-1,-1,0,-1,-1,6000108,6000108,0
16000121,,6000109,6000109,-1,-1,-1,-1,0,-1,-1,6000109,6000109,0
16000122,,6000110,6000110,-1,-1,-1,-1,0,-1,-1,6000110,6000110,0
16000200,,6000200,6000200,-1,-1,-1,-1,0,-1,-1,6000200,6000200,0
16000201,,6000201,6000201,-1,-1,-1,-1,0,-1,-1,6000201,6000201,0
16000202,,6000202,6000202,-1,-1,-1,-1,0,-1,-1,6000202,6000202,0
16000203,,6000203,6000203,-1,-1,-1,-1,0,-1,-1,6000203,6000203,0
16000300,,6000300,6000300,-1,-1,-1,-1,0,-1,-1,6000300,6000300,0
16000301,,6000301,6000301,-1,-1,-1,-1,0,-1,-1,6000301,6000301,0
16000302,,6000302,6000302,-1,-1,-1,-1,0,-1,-1,6000302,6000302,0
16000310,,6000303,6000303,-1,-1,-1,-1,0,-1,-1,6000303,6000303,0
16000400,,6000400,6000400,-1,-1,-1,-1,0,-1,-1,6000400,6000400,0
16000401,,6000401,6000401,-1,-1,-1,-1,0,-1,-1,6000401,6000401,0
16000402,,6000402,6000402,-1,-1,-1,-1,0,-1,-1,6000402,6000402,0
16000403,,6000403,6000403,-1,-1,-1,-1,0,-1,-1,6000403,6000403,0
16000500,,6000500,6000500,-1,-1,-1,-1,0,-1,-1,6000500,6000500,0
16000501,,6000501,6000501,-1,-1,-1,-1,0,-1,-1,6000501,6000501,0
16000600,,6000600,6000600,-1,-1,-1,-1,0,-1,-1,6000600,6000600,0
16000601,,6000601,6000601,-1,-1,-1,-1,0,-1,-1,6000601,6000601,0
16000700,,6000700,6000700,-1,-1,-1,-1,0,-1,-1,6000700,6000700,0
16000701,,6000701,6000701,-1,-1,-1,-1,0,-1,-1,6000701,6000701,0
16000702,,6000702,6000702,-1,-1,-1,-1,0,-1,-1,6000702,6000702,0
16000703,,6000703,6000703,-1,-1,-1,-1,0,-1,-1,6000703,6000703,0
16000704,,6000704,6000704,-1,-1,-1,-1,0,-1,-1,6000704,6000704,0
16000705,,6000705,6000705,-1,-1,-1,-1,0,-1,-1,6000705,6000705,0
16000800,,6000800,6000800,-1,-1,-1,-1,0,-1,-1,6000800,6000800,0
16000801,,6000801,6000801,-1,-1,-1,-1,0,-1,-1,6000801,6000801,0
16000802,,6000802,6000802,-1,-1,-1,-1,0,-1,-1,6000802,6000802,0
16000803,,6000803,6000803,-1,-1,-1,-1,0,-1,-1,6000803,6000803,0
16000900,,6000900,6000900,-1,-1,-1,-1,0,-1,-1,6000900,6000900,0
16000901,,6000901,6000901,-1,-1,-1,-1,0,-1,-1,6000901,6000901,0
16000902,,6000902,6000902,-1,-1,-1,-1,0,-1,-1,6000902,6000902,0
16000903,,6000903,6000903,-1,-1,-1,-1,0,-1,-1,6000903,6000903,0
16001000,,6001000,6001000,-1,-1,-1,-1,0,-1,-1,6001000,6001000,0
16001001,,6001001,6001001,-1,-1,-1,-1,0,-1,-1,6001001,6001001,0
16001002,,6001002,6001002,-1,-1,-1,-1,0,-1,-1,6001002,6001002,0
16001100,,6001100,6001100,-1,-1,-1,-1,0,-1,-1,6001100,6001100,0
16001101,,6001101,6001101,-1,-1,-1,-1,0,-1,-1,6001101,6001101,0
16001102,,6001102,6001102,-1,-1,-1,-1,0,-1,-1,6001102,6001102,0
16001103,,6001103,6001103,-1,-1,-1,-1,0,-1,-1,6001103,6001103,0
16001104,,6001104,6001104,-1,-1,-1,-1,0,-1,-1,6001104,6001104,0
16001105,,6001105,6001105,-1,-1,-1,-1,0,-1,-1,6001105,6001105,0
16001106,,6001106,6001106,-1,-1,-1,-1,0,-1,-1,6001106,6001106,0
16001200,,6001200,6001200,-1,-1,-1,-1,0,-1,-1,6001200,6001200,0
16001201,,6001201,6001201,-1,-1,-1,-1,0,-1,-1,6001201,6001201,0
16001300,,6001300,6001300,-1,-1,-1,-1,0,-1,-1,6001300,6001300,0
16001301,,6001301,6001301,-1,-1,-1,-1,0,-1,-1,6001301,6001301,0
16001302,,6001302,6001302,-1,-1,-1,-1,0,-1,-1,6001302,6001302,0
16001303,,6001303,6001303,-1,-1,-1,-1,0,-1,-1,6001303,6001303,0
16001304,,6001304,6001304,-1,-1,-1,-1,0,-1,-1,6001304,6001304,0
16001400,,6001400,6001400,-1,-1,-1,-1,0,-1,-1,6001400,6001400,0
16001500,,6001401,6001401,-1,-1,-1,-1,0,-1,-1,6001401,6001401,0
16001700,,6001502,6001502,-1,-1,-1,-1,0,-1,-1,6001502,6001502,0
16001800,,6001600,6001600,-1,-1,-1,-1,0,-1,-1,6001600,6001600,0
16001900,,6001601,6001601,-1,-1,-1,-1,0,-1,-1,6001601,6001601,0
16002100,,6001603,6001603,-1,-1,-1,-1,0,-1,-1,6001603,6001603,0
16002200,,6001604,6001604,-1,-1,-1,-1,0,-1,-1,6001604,6001604,0
16002300,,6001702,6001702,-1,-1,-1,-1,0,-1,-1,6001702,6001702,0
16002400,,6001800,6001800,-1,-1,-1,-1,0,-1,-1,6001800,6001800,0
16002401,,6001801,6001801,-1,-1,-1,-1,0,-1,-1,6001801,6001801,0
16002402,,6001803,6001803,-1,-1,-1,-1,0,-1,-1,6001803,6001803,0
16002403,,6001804,6001804,-1,-1,-1,-1,0,-1,-1,6001804,6001804,0
16002404,,6001805,6001805,-1,-1,-1,-1,0,-1,-1,6001805,6001805,0
16002500,,6001900,6001900,-1,-1,-1,-1,0,-1,-1,6001900,6001900,0
16002501,,6001901,6001901,-1,-1,-1,-1,0,-1,-1,6001901,6001901,0
16002502,,6001802,6001802,-1,-1,-1,-1,0,-1,-1,6001802,6001802,0
16002503,,6001902,6001902,-1,-1,-1,-1,0,-1,-1,6001902,6001902,0
16002504,,6001903,6001903,-1,-1,-1,-1,0,-1,-1,6001903,6001903,0
16002505,,6001904,6001904,-1,-1,-1,-1,0,-1,-1,6001904,6001904,0
16002506,,6001905,6001905,-1,-1,-1,-1,0,-1,-1,6001905,6001905,0
16002507,,6001906,6001906,-1,-1,-1,-1,0,-1,-1,6001906,6001906,0
16002508,,6001907,6001907,-1,-1,-1,-1,0,-1,-1,6001907,6001907,0
16002600,,6001900,6001900,-1,-1,-1,-1,0,-1,-1,6001900,6001900,0
16002601,,6001901,6001901,-1,-1,-1,-1,0,-1,-1,6001901,6001901,0
16002602,,6001902,6001902,-1,-1,-1,-1,0,-1,-1,6001902,6001902,0
16002603,,6001903,6001903,-1,-1,-1,-1,0,-1,-1,6001903,6001903,0
16002604,,6001904,6001904,-1,-1,-1,-1,0,-1,-1,6001904,6001904,0
17000000,,7000000,7000000,-1,-1,-1,-1,0,-1,-1,7000000,7000000,0
17000001,,7000001,7000001,-1,-1,-1,-1,0,-1,-1,7000001,7000001,0
17000002,,7000002,7000002,-1,-1,-1,-1,0,-1,-1,7000002,7000002,0
17000003,,7000003,7000003,-1,-1,-1,-1,0,-1,-1,7000003,7000003,0
17000004,,7000004,7000004,-1,-1,-1,-1,0,-1,-1,7000004,7000004,0
17000010,,7000005,7000005,-1,-1,-1,-1,0,-1,-1,7000005,7000005,0
17000011,,7000006,7000006,-1,-1,-1,-1,0,-1,-1,7000006,7000006,0
17000020,,7000000,7000000,-1,-1,-1,-1,0,-1,-1,7000000,7000000,0
17000021,,7000001,7000001,-1,-1,-1,-1,0,-1,-1,7000001,7000001,0
17000022,,7000002,7000002,-1,-1,-1,-1,0,-1,-1,7000002,7000002,0
17000023,,7000003,7000003,-1,-1,-1,-1,0,-1,-1,7000003,7000003,0
17000024,,7000004,7000004,-1,-1,-1,-1,0,-1,-1,7000004,7000004,0
17000025,,7000005,7000005,-1,-1,-1,-1,0,-1,-1,7000005,7000005,0
17000026,,7000006,7000006,-1,-1,-1,-1,0,-1,-1,7000006,7000006,0
17000100,,7000100,7000100,-1,-1,-1,-1,0,-1,-1,7000100,7000100,0
17000101,,7000101,7000101,-1,-1,-1,-1,0,-1,-1,7000101,7000101,0
17000102,,7000102,7000102,-1,-1,-1,-1,0,-1,-1,7000102,7000102,0
17000103,,7000103,7000103,-1,-1,-1,-1,0,-1,-1,7000103,7000103,0
17000200,,7000200,7000200,-1,-1,-1,-1,0,-1,-1,7000200,7000200,0
17000201,,7000201,7000201,-1,-1,-1,-1,0,-1,-1,7000201,7000201,0
17000202,,7000202,7000202,-1,-1,-1,-1,0,-1,-1,7000202,7000202,0
17000203,,7000203,7000203,-1,-1,-1,-1,0,-1,-1,7000203,7000203,0
17000204,,7000204,7000204,-1,-1,-1,-1,0,-1,-1,7000204,7000204,0
17000205,,7000205,7000205,-1,-1,-1,-1,0,-1,-1,7000205,7000205,0
17000206,,7000206,7000206,-1,-1,-1,-1,0,-1,-1,7000206,7000206,0
17000207,,7000207,7000207,-1,-1,-1,-1,0,-1,-1,7000207,7000207,0
17000208,,7000208,7000208,-1,-1,-1,-1,0,-1,-1,7000208,7000208,0
17000300,,7000300,7000300,-1,-1,-1,-1,0,-1,-1,7000300,7000300,0
17000301,,7000301,7000301,-1,-1,-1,-1,0,-1,-1,7000301,7000301,0
17000302,,7000302,7000302,-1,-1,-1,-1,0,-1,-1,7000302,7000302,0
17000303,,7000303,7000303,-1,-1,-1,-1,0,-1,-1,7000303,7000303,0
17000400,,7000400,7000400,-1,-1,-1,-1,0,-1,-1,7000401,7000401,0
17000401,,7000402,7000402,-1,-1,-1,-1,0,-1,-1,7000402,7000402,0
17000410,,7000404,7000404,-1,-1,-1,-1,0,-1,-1,7000404,7000404,0
17000411,,7000405,7000405,-1,-1,-1,-1,0,-1,-1,7000405,7000405,0
17000500,,7000500,7000500,-1,-1,-1,-1,0,-1,-1,7000500,7000500,0
17000501,,7000501,7000501,-1,-1,-1,-1,0,-1,-1,7000501,7000501,0
17000502,,7000502,7000502,-1,-1,-1,-1,0,-1,-1,7000502,7000502,0
17000503,,7000503,7000503,-1,-1,-1,-1,0,-1,-1,7000503,7000503,0
17000504,,7000504,7000504,-1,-1,-1,-1,0,-1,-1,7000504,7000504,0
17000505,,7000506,7000506,-1,-1,-1,-1,0,-1,-1,7000506,7000506,0
17000506,,7000507,7000507,-1,-1,-1,-1,0,-1,-1,7000507,7000507,0
17000507,,7000508,7000508,-1,-1,-1,-1,0,-1,-1,7000508,7000508,0
17000550,,7000500,7000500,-1,-1,-1,-1,0,-1,-1,7000500,7000500,0
17000551,,7000501,7000501,-1,-1,-1,-1,0,-1,-1,7000501,7000501,0
17000552,,7000502,7000502,-1,-1,-1,-1,0,-1,-1,7000502,7000502,0
17000553,,7000503,7000503,-1,-1,-1,-1,0,-1,-1,7000503,7000503,0
17000554,,7000505,7000505,-1,-1,-1,-1,0,-1,-1,7000505,7000505,0
17000555,,7000506,7000506,-1,-1,-1,-1,0,-1,-1,7000506,7000506,0
17000556,,7000507,7000507,-1,-1,-1,-1,0,-1,-1,7000507,7000507,0
17000557,,7000508,7000508,-1,-1,-1,-1,0,-1,-1,7000508,7000508,0
17000600,,7000600,7000600,-1,-1,-1,-1,0,-1,-1,7000600,7000600,0
17000601,,7000601,7000601,-1,-1,-1,-1,0,-1,-1,7000601,7000601,0
17000602,,7000603,7000603,-1,-1,-1,-1,0,-1,-1,7000603,7000603,0
17000603,,7000604,7000604,-1,-1,-1,-1,0,-1,-1,7000604,7000604,0
17000604,,7000605,7000605,-1,-1,-1,-1,0,-1,-1,7000605,7000605,0
17000650,,7000600,7000600,-1,-1,-1,-1,0,-1,-1,7000600,7000600,0
17000651,,7000602,7000602,-1,-1,-1,-1,0,-1,-1,7000602,7000602,0
17000652,,7000603,7000603,-1,-1,-1,-1,0,-1,-1,7000603,7000603,0
17000653,,7000604,7000604,-1,-1,-1,-1,0,-1,-1,7000604,7000604,0
17000654,,7000605,7000605,-1,-1,-1,-1,0,-1,-1,7000605,7000605,0
17000700,,7000700,7000700,-1,-1,-1,-1,0,-1,-1,7000700,7000700,0
17000701,,7000701,7000701,-1,-1,-1,-1,0,-1,-1,7000701,7000701,0
17000702,,7000702,7000702,-1,-1,-1,-1,0,-1,-1,7000702,7000702,0
17000703,,7000703,7000703,-1,-1,-1,-1,0,-1,-1,7000703,7000703,0
17000704,,7000704,7000704,-1,-1,-1,-1,0,-1,-1,7000704,7000704,0
17000800,,7000800,7000800,-1,-1,-1,-1,0,-1,-1,7000800,7000800,0
17000801,,7000801,7000801,-1,-1,-1,-1,0,-1,-1,7000801,7000801,0
17000802,,7000802,7000802,-1,-1,-1,-1,0,-1,-1,7000802,7000802,0
17000900,,7000900,7000900,-1,-1,-1,-1,0,-1,-1,7000900,7000900,0
17000901,,7000901,7000901,-1,-1,-1,-1,0,-1,-1,7000901,7000901,0
