#CharaInitParam=CHARACTER_INIT_PARAM
ID,Name,BaseRec_mp,BaseRec_sp,red_Falldam,soul,equip_Wep_Right,equip_Subwep_Right,equip_Wep_Left,equip_Subwep_Left,equip_Helm,equip_Armor,equip_Gaunt,equip_Leg,equip_Arrow,equip_Bolt,equip_SubArrow,equip_SubBolt,equip_Accessory1,equip_Accessory2,equip_Accessory3,equip_Accessory4,equip_Accessory5,Equip_Skill_01,Equip_Skill_02,Equip_Skill_03,equip_Spell_01,equip_Spell_02,equip_Spell_03,equip_Spell_04,equip_Spell_05,equip_Spell_06,equip_Spell_07,Item_01,Item_02,Item_03,Item_04,Item_05,Item_06,Item_07,Item_08,Item_09,Item_10,npcPlayerFaceGenId,npcPlayerThinkId,baseHp,baseMp,baseSp,arrowNum,boltNum,subArrowNum,subBoltNum,QWC_sb,QWC_mw,QWC_cd,soulLvl,baseVit,baseWil,baseEnd,baseStr,baseDex,baseMag,baseFai,baseLuc,baseHeroPoint,baseDurability,itemNum_01,itemNum_02,itemNum_03,itemNum_04,itemNum_05,itemNum_06,itemNum_07,itemNum_08,itemNum_09,itemNum_10,bodyScaleHead,bodyScaleBreast,BodyScaleAbdomen,BodyScaleArm,BodyScaleLeg,gestureid0,gestureid1,gestureid2,gestureid3,gestureid4,gestureid5,gestureid6,npcPlayerType,npcPlayerDrawType,NpcPlayerSex,vowType,VoiceType,pad1,equip_Wep_Right_GenId,equip_Subwep_Right_GenId,equip_Wep_Left_GenId,equip_Subwep_Left_GenId,equip_Helm_GenId,equip_Armor_GenId,equip_Gaunt_GenId,equip_Leg_GenId,equip_Wep_Body_GenId,SecondaryItem_01,SecondaryItem_02,SecondaryItem_03,SecondaryItem_04,SecondaryItem_05,SecondaryItem_06,SecondaryItem_07,SecondaryItem_08,secondaryItemNum_01,secondaryItemNum_02,secondaryItemNum_03,secondaryItemNum_04,secondaryItemNum_05,secondaryItemNum_06,secondaryItemNum_07,secondaryItemNum_08,pad2
3003,3003: [Character make-up for selection × Current provisional setting] Bandit -- 3003：【キャラメイク素性選択用×現在仮設定】盗賊,0,0,0,0,9000000,-1,20120000,13050000,22000000,22001000,22002000,22003000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3490000,-1,-1,-1,-1,-1,-1,151,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,9,12,10,9,12,11,8,13,11,0,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,9,10,15,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,117,103,119,-1,-1,-1,1,1,1,0,0,0,3,1,-
3004,3004: [Character make-up for selection × Current provisional setting] Bandits -- 3004：【キャラメイク素性選択用×現在仮設定】山賊,0,0,0,0,1010000,-1,20080000,14010000,40200000,40001000,-1,40003000,400600,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,151,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,30,0,0,0,0,0,0,5,10,11,10,9,13,10,8,14,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,9,10,15,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,117,103,119,-1,-1,-1,1,1,1,0,0,0,3,1,-
3005,3005: [Character make-up for selection × Current provisional setting] Hunter -- 3005：【キャラメイク素性選択用×現在仮設定】狩人,0,0,0,0,3000000,-1,20160000,13060000,23100000,23101000,23002000,23003000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1354000,-1,-1,-1,-1,-1,-1,151,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,10,10,14,11,10,14,11,9,10,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,9,10,15,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,117,103,119,-1,-1,-1,1,1,1,0,0,0,3,1,-
3006,The wizard: [Character make-up for selection × current temporary setting] Magician -- 3006：【キャラメイク素性選択用×現在仮設定】魔術師,0,0,0,0,3010000,13060000,20220000,-1,30000000,30001000,30002000,30003000,-1,-1,-1,-1,20230,-1,-1,-1,-1,-1,-1,-1,1300000,1302000,-1,-1,-1,-1,-1,151,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,6,9,16,9,7,12,16,7,12,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,9,10,15,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,117,103,119,-1,-1,-1,1,1,1,0,0,0,3,1,-
3007,3007: [Character make-up for selection × current temporary setting] Sorcerer -- 3007：【キャラメイク素性選択用×現在仮設定】呪術師,0,0,0,0,7000000,-1,20190000,13400000,28000000,28001000,28002000,28003000,-1,-1,-1,-1,20240,-1,-1,-1,-1,-1,-1,-1,2400000,-1,-1,-1,-1,-1,-1,151,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,8,11,12,10,12,9,14,14,7,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,9,10,15,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,117,103,119,-1,-1,-1,1,1,1,0,0,0,3,1,-
3008,3008: [Character make-up for selection × current provisional setting] Cleric -- 3008：【キャラメイク素性選択用×現在仮設定】聖職者,0,0,0,0,8010000,13210000,21230000,-1,-1,31001000,31002000,31003000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3500000,3530000,-1,-1,-1,-1,-1,151,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,7,10,14,9,12,8,7,16,13,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,9,10,15,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,117,103,119,-1,-1,-1,1,1,1,0,0,0,3,1,-
3009,3009: [Character make-up for selection × current temporary settings] have no -- 3009：【キャラメイク素性選択用×現在仮設定】持たざるもの,0,0,0,0,8000000,-1,20210000,-1,-1,-1,-1,76503000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,151,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,10,10,10,10,10,10,10,10,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,9,10,15,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,117,103,119,-1,-1,-1,1,1,1,0,0,0,3,1,-
3500,,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4000,0,0,0,0,0,0,0,0,-1,-1,-1,9,11,11,11,11,11,11,11,11,0,11,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,14,9,13,4,5,7,8,0,0,1,0,255,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,255,255,-
3501,,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5000,0,0,0,0,0,0,0,0,-1,-1,-1,9,11,11,11,11,11,11,11,11,0,11,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,14,9,13,4,5,7,8,0,0,0,0,255,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,255,255,-
9000,9000: [Default] GC version (GRIFFITH) [Default equipment] -- 9000：【デフォルト装備】　GC版（グリフィス）　【デフォルト装備】,0,0,0,9999999,9000000,2010000,8170000,14060000,57000000,22001000,19502000,57003000,400000,404000,400200,404600,910000,-1,-1,-1,-1,-1,-1,-1,1355000,-1,-1,-1,-1,-1,-1,165,500,310,292,294,330,341,271,272,240,9000,0,0,0,0,999,99,999,99,0,0,0,801,99,99,99,99,99,99,99,99,0,99,10,99,99,99,99,99,99,99,99,99,0,0,0,0,0,14,9,13,4,5,7,8,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,14050000,21010000,-1,385,100,101,102,103,385,1,1,1,1,1,1,20,0,-
9100,,0,0,0,9999999,2010000,6040000,20120000,23000000,19500000,19501000,19502000,19503000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,165,310,292,330,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,801,99,99,99,99,99,99,99,99,0,99,10,99,99,99,0,0,0,0,0,0,0,0,0,0,0,14,9,13,4,5,7,8,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,6080000,-1,-1,500,100,101,103,385,-1,99,1,1,1,1,0,3,1,-
9200,,0,0,0,9999999,2010010,-1,20120010,-1,-1,-1,-1,-1,-1,-1,-1,-1,20012,20032,20420,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,165,290,310,292,294,330,341,271,272,240,21,0,0,0,0,0,0,0,0,0,0,0,801,99,99,99,99,99,99,99,99,0,99,10,99,99,99,99,99,99,99,99,99,0,0,0,0,0,14,9,13,4,5,7,8,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,500,100,101,102,103,385,99,1,1,1,1,1,20,0,-
21000,"21,000: [Multi NPC] Berserker: ■ Darkness 1 -- 21000：【マルチNPC】バーサーカー：街■闇霊1",0,0,0,0,2220000,-1,21210000,13270000,55500000,55501000,55502000,55503000,400000,404000,400000,404000,-1,-1,-1,-1,-1,-1,-1,-1,3556000,3504000,-1,-1,-1,-1,-1,100021,100000,-1,-1,-1,-1,-1,-1,-1,-1,21000,0,0,0,0,999,999,999,999,0,0,0,165,30,25,30,40,30,20,40,20,0,20,3,99,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,13,4,5,7,8,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,500,100,101,102,103,385,99,1,1,1,1,1,20,20,-
21002,,0,0,0,0,-1,-1,-1,-1,55500000,55501000,55502000,55503000,400000,404000,400000,404000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100021,100000,-1,-1,-1,-1,-1,-1,-1,-1,21000,0,0,0,0,999,999,999,999,0,0,0,360,50,50,50,50,50,50,50,50,0,50,3,99,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,13,4,5,7,8,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,500,100,101,102,103,385,99,1,1,1,1,1,20,20,-
21005,,0,0,0,0,2220010,-1,21210010,13270010,55500000,55501000,55502000,55503000,400000,404000,400000,404000,-1,-1,-1,-1,-1,-1,-1,-1,3556000,3504000,-1,-1,-1,-1,-1,100021,100000,272,-1,-1,-1,-1,-1,-1,-1,21000,0,0,0,0,999,999,999,999,0,0,0,165,30,25,30,40,30,20,40,20,0,20,5,99,99,0,0,0,0,0,0,0,0,0,0,0,0,14,9,13,4,5,7,8,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,500,100,101,102,103,385,99,1,1,1,1,1,20,20,-
21100,21100: [multi-NPC] Sniper NPC: Sniper NPC: Super Distance -- 21100：【マルチNPC】スナイパーNPC：スナイパーNPC：超距離,0,0,0,0,2240005,-1,11040010,13270010,400000,401000,402000,403000,400000,404000,400000,404000,-1,-1,-1,-1,-1,-1,-1,-1,3581000,3502000,-1,-1,-1,-1,-1,100021,100000,-1,-1,-1,-1,-1,-1,-1,-1,21100,0,0,0,0,999,999,999,999,0,0,0,207,50,18,40,40,40,40,40,7,0,22,3,99,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,13,4,5,7,8,0,4,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,500,100,101,102,103,385,99,1,1,1,1,1,20,20,-
21140,,0,0,0,0,2240005,-1,11040010,13270010,20000000,20001000,20002000,20003000,400000,404000,400000,404000,-1,-1,-1,-1,-1,-1,-1,-1,3581000,3502000,-1,-1,-1,-1,-1,100021,100000,-1,-1,-1,-1,-1,-1,-1,-1,21100,0,0,0,0,999,999,999,999,0,0,0,207,50,18,40,40,40,40,40,7,0,22,3,99,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,13,4,5,7,8,0,4,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,500,100,101,102,103,385,99,1,1,1,1,1,20,20,-
21200,21200: [Multi-NPC] Dragon Hunting Warrior: Bridge ★ White Spirits 1 -- 21200：【マルチNPC】竜狩りの戦士：橋★白霊1,0,0,0,0,5020005,-1,13400010,-1,26500000,26501000,26502000,26503000,400000,404000,400000,404000,-1,-1,-1,-1,-1,-1,-1,-1,2457000,2450000,2451000,-1,-1,-1,-1,100021,100000,-1,-1,-1,-1,-1,-1,-1,-1,21200,0,0,0,0,999,999,999,999,0,0,0,121,30,30,30,16,30,30,30,7,0,8,3,99,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,13,4,5,7,8,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,500,100,101,102,103,385,99,1,1,1,1,1,20,20,-
21300,21300: [Multi-NPC] Warrior fell in mid-★: Bridge White Spirit 2 -- 21300：【マルチNPC】志半ばで倒れた戦士：橋★白霊2,0,0,0,0,16140005,-1,13060010,-1,54500000,70001000,76002000,76503000,400000,404000,400000,404000,-1,-1,-1,-1,-1,-1,-1,-1,1741000,1304000,1301000,-1,-1,-1,-1,100021,100000,-1,-1,-1,-1,-1,-1,-1,-1,21300,0,0,0,0,999,999,999,999,0,0,0,200,45,30,30,35,30,50,12,30,0,28,3,99,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,13,4,5,7,8,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,500,100,101,102,103,385,99,1,1,1,1,1,20,20,-
21400,21400: [multi-NPC] blunt with healing: Forest ★ White Spirits 1_ -- 21400：【マルチNPC】鈍器持ち治癒使い：森★白霊1_道中,0,0,0,0,10170010,-1,22120005,-1,32000000,32001000,32002000,32003000,400000,404000,400000,404000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100021,100000,-1,-1,-1,-1,-1,-1,-1,-1,22000,0,0,0,0,999,999,999,999,0,0,0,185,30,30,30,45,40,20,40,20,0,20,2,99,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,13,4,5,7,8,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,500,100,101,102,103,385,99,1,1,1,1,1,20,20,-
21401,,0,0,0,0,10170010,-1,22120005,-1,32000000,32001000,32002000,32003000,400000,404000,400000,404000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100021,100000,-1,-1,-1,-1,-1,-1,-1,-1,22000,0,0,0,0,999,999,999,999,0,0,0,185,30,30,30,45,40,20,40,20,0,20,2,99,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,13,4,5,7,8,0,4,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,500,100,101,102,103,385,99,1,1,1,1,1,20,20,-
21420,,0,0,0,0,10170010,-1,22120005,-1,32000000,32001000,32002000,32003000,400000,404000,400000,404000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100021,100000,272,-1,-1,-1,-1,-1,-1,-1,22000,0,0,0,0,999,999,999,999,0,0,0,185,30,30,30,45,40,20,40,20,0,20,5,99,99,0,0,0,0,0,0,0,0,0,0,0,0,14,9,13,4,5,7,8,0,4,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,500,100,101,102,103,385,99,1,1,1,1,1,20,20,-
21421,,0,0,0,0,10170010,-1,22120005,-1,-1,78001000,78002000,78003000,400000,404000,400000,404000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100021,100000,272,-1,-1,-1,-1,-1,-1,-1,22000,0,0,0,0,999,999,999,999,0,0,0,185,30,30,30,45,40,20,40,20,0,20,5,99,99,0,0,0,0,0,0,0,0,0,0,0,0,14,9,13,4,5,7,8,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,500,100,101,102,103,385,99,1,1,1,1,1,20,20,-
21440,,0,0,0,0,10170010,-1,22120005,-1,32000000,32001000,32002000,32003000,400000,404000,400000,404000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100021,100000,-1,-1,-1,-1,-1,-1,-1,-1,22000,0,0,0,0,999,999,999,999,0,0,0,185,30,30,30,45,40,20,40,20,0,20,2,99,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,13,4,5,7,8,0,4,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,500,100,101,102,103,385,99,1,1,1,1,1,20,20,-
21500,21500: [multi-NPC] Hit man: Mori ★ White Spirits 2_vs Elders -- 21500：【マルチNPC】一撃にかける男：森★白霊2_VS古老,0,0,0,0,-1,-1,-1,-1,29500000,29501000,29502000,29503000,400000,404000,400000,404000,20282,-1,-1,-1,-1,-1,-1,-1,3509000,-1,-1,-1,-1,-1,-1,100021,100000,-1,-1,-1,-1,-1,-1,-1,-1,21500,0,0,0,0,999,999,999,999,0,0,0,195,30,25,25,50,50,15,50,20,0,20,2,99,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,13,4,5,7,8,0,0,0,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,500,100,101,102,103,385,99,1,1,1,1,1,20,20,-
21520,,0,0,0,0,9260005,-1,13430005,-1,29500000,29501000,29502000,29503000,400000,404000,400000,404000,20282,-1,-1,-1,-1,-1,-1,-1,3509000,-1,-1,-1,-1,-1,-1,100021,100000,-1,-1,-1,-1,-1,-1,-1,-1,21500,0,0,0,0,999,999,999,999,0,0,0,195,30,25,25,50,50,15,50,20,0,20,5,99,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,13,4,5,7,8,0,0,0,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,500,100,101,102,103,385,99,1,1,1,1,1,20,20,-
21540,,0,0,0,0,9260005,-1,13430005,-1,29500000,29501000,29502000,29503000,400000,404000,400000,404000,20282,-1,-1,-1,-1,-1,-1,-1,3509000,-1,-1,-1,-1,-1,-1,100021,100000,-1,-1,-1,-1,-1,-1,-1,-1,21500,0,0,0,0,999,999,999,999,0,0,0,195,30,25,25,50,50,15,50,20,0,20,4,99,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,13,4,5,7,8,0,0,0,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,500,100,101,102,103,385,99,1,1,1,1,1,20,20,-
21640,,0,0,0,0,1140005,-1,13180010,-1,28500000,28501000,28502000,28503000,400000,404000,400000,404000,-1,-1,-1,-1,-1,-1,-1,-1,5306000,5304000,-1,-1,-1,-1,-1,100021,100000,-1,-1,-1,-1,-1,-1,-1,-1,21600,0,0,0,0,999,999,999,999,0,0,0,155,30,25,30,15,40,50,15,20,0,20,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,13,4,5,7,8,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,500,100,101,102,103,385,99,1,1,1,1,1,20,20,-
21700,,0,0,0,0,4090010,-1,13210005,-1,91000000,91001000,91002000,91003000,400000,404000,400000,404000,-1,-1,-1,-1,-1,-1,-1,-1,7503006,-1,-1,-1,-1,-1,-1,100021,100000,315,-1,-1,-1,-1,-1,-1,-1,21700,0,0,0,0,999,999,999,999,0,0,0,165,30,25,30,40,30,20,40,20,0,20,0,99,99,0,0,0,0,0,0,0,0,0,0,0,0,14,9,13,4,5,7,8,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,500,100,101,102,103,385,99,1,1,1,1,1,20,20,-
21800,21800: [multi-NPC] King's SS chief: Ojo 3 ■ Dark Spirits 1 -- 21800：【マルチNPC】王の親衛隊長：王城3■闇霊1,0,0,0,0,5060005,-1,21040010,14120005,28500000,28501000,28502000,-1,400000,404000,400000,404000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100021,100000,650,651,-1,-1,-1,-1,-1,-1,21800,0,0,0,0,999,999,999,999,0,0,0,130,50,9,40,40,40,7,7,7,0,20,0,99,99,99,0,0,0,0,0,0,0,0,0,0,0,14,9,13,4,5,7,8,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,500,100,101,102,103,385,99,1,1,1,1,1,20,20,-
21940,,0,0,0,0,12000010,-1,13400010,-1,81500000,81501000,81502000,81503000,400000,404000,400000,404000,20282,-1,-1,-1,-1,-1,-1,-1,6402000,2458000,-1,-1,-1,-1,-1,100021,100000,-1,-1,-1,-1,-1,-1,-1,-1,21900,0,0,0,0,999,999,999,999,0,0,0,165,30,25,25,10,45,40,40,20,0,20,2,99,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,13,4,5,7,8,0,0,0,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,500,100,101,102,103,385,99,1,1,1,1,1,20,20,-
22000,"22,000: [Multi NPC] Paris love: The temple ★ White Spirits 2_ -- 22000：【マルチNPC】パリィ大好き：聖堂★白霊2_道中",0,0,0,0,-1,-1,-1,-1,-1,32001000,32002000,32003000,400000,404000,400000,404000,-1,-1,-1,-1,10000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100011,100000,-1,-1,-1,-1,-1,-1,-1,-1,22000,0,0,0,0,999,999,999,999,0,0,0,70,30,25,18,22,22,9,8,9,0,17,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,13,4,5,7,8,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,500,100,101,102,103,385,99,1,1,1,1,1,20,20,-
22140,,0,0,0,0,8320005,-1,21120005,-1,85000000,85001000,85002000,85003000,400000,404000,400000,404000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100021,100000,-1,-1,-1,-1,-1,-1,-1,-1,22100,0,0,0,0,999,999,999,999,0,0,0,134,50,15,45,60,10,10,12,10,0,12,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,10,11,12,13,14,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,500,100,101,102,103,385,99,1,1,1,1,1,10,10,-
22240,,0,0,0,0,6080010,-1,14050010,-1,80000000,80001000,80002000,80003000,400000,404000,400000,404000,-1,-1,-1,-1,10000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,150,100000,-1,-1,-1,-1,-1,-1,-1,-1,29400,0,0,0,0,999,999,999,999,0,0,0,131,45,20,30,50,45,5,5,10,0,11,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,13,4,5,7,8,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,500,100,101,102,103,385,99,1,1,1,1,1,20,20,-
22340,,0,0,0,0,8290005,-1,22050005,-1,24500000,24501000,24502000,24503000,400000,404000,400000,404000,-1,-1,-1,-1,10000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,150,100000,-1,-1,-1,-1,-1,-1,-1,-1,25800,0,0,0,0,999,999,999,999,0,0,0,130,40,20,30,60,10,5,40,5,0,10,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,13,4,5,7,8,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,500,100,101,102,103,385,99,1,1,1,1,1,20,20,-
24700,,0,0,0,0,7070004,-1,-1,-1,47000000,76501000,76502000,76503000,400000,404000,400000,404000,-1,-1,-1,-1,10000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,150,100000,293,-1,-1,-1,-1,-1,-1,-1,24700,0,0,0,0,999,999,999,999,0,0,0,45,15,12,20,33,9,9,12,9,0,16,1,99,99,0,0,0,0,0,0,0,0,0,0,0,0,14,9,13,4,5,7,8,0,0,0,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,500,100,101,102,103,385,99,1,1,1,1,1,20,20,-
24800,,0,0,0,0,1010002,-1,20080002,-1,47500000,40001000,40002000,40003000,400000,404000,400000,404000,-1,-1,-1,-1,10000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,150,100000,310,-1,-1,-1,-1,-1,-1,-1,24800,0,0,0,0,999,999,999,999,0,0,0,40,21,10,12,20,22,9,11,5,0,20,1,99,99,0,0,0,0,0,0,0,0,0,0,0,0,14,9,13,4,5,7,8,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,500,100,101,102,103,385,99,1,1,1,1,1,20,20,-
24801,,0,0,0,0,1010002,-1,20080002,-1,47500000,40001000,40002000,40003000,400000,404000,400000,404000,-1,-1,-1,-1,10000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,150,100000,310,-1,-1,-1,-1,-1,-1,-1,24800,0,0,0,0,999,999,999,999,0,0,0,40,21,10,12,20,22,9,11,5,0,20,1,99,99,0,0,0,0,0,0,0,0,0,0,0,0,14,9,13,4,5,7,8,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,500,100,101,102,103,385,99,1,1,1,1,1,20,20,-
24802,,0,0,0,0,1010002,-1,20080002,-1,47500000,40001000,40002000,40003000,400000,404000,400000,404000,-1,-1,-1,-1,10000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,150,100000,310,-1,-1,-1,-1,-1,-1,-1,24800,0,0,0,0,999,999,999,999,0,0,0,40,21,10,12,20,22,9,11,5,0,20,1,99,99,0,0,0,0,0,0,0,0,0,0,0,0,14,9,13,4,5,7,8,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,500,100,101,102,103,385,99,1,1,1,1,1,20,20,-
24803,,0,0,0,0,1010002,-1,20080002,-1,47500000,40001000,40002000,40003000,400000,404000,400000,404000,-1,-1,-1,-1,10000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,150,100000,310,-1,-1,-1,-1,-1,-1,-1,24800,0,0,0,0,999,999,999,999,0,0,0,40,21,10,12,20,22,9,11,5,0,20,1,99,99,0,0,0,0,0,0,0,0,0,0,0,0,14,9,13,4,5,7,8,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,500,100,101,102,103,385,99,1,1,1,1,1,20,20,-
