#EquipParamGoods=EQUIP_PARAM_GOODS_ST
ID,Name,refId1,sfxVariationId,weight,fragmentNum,sellValue,replaceItemId,behaviorId,sortId,qwcId,yesNoDialogMessageId,magicId,iconId,modelId,shopLv,compTrophySedId,trophySeqId,maxNum,consumeHeroPoint,overDexterity,goodsType,refCategory,spEffectCategory,goodsCategory,goodsUseAnim,opmeMenuType,useLimitCategory,replaceCategory,vowType0,vowType1,vowType2,vowType3,vowType4,vowType5,vowType6,vowType7,vowType8,vowType9,vowType10,vowType11,vowType12,vowType13,vowType14,vowType15,enable_live,enable_gray,enable_white,enable_black,enable_multi,disable_offline,isEquip,isConsume,isAutoEquip,isEstablishment,isOnlyOne,isDrop,isDeposit,isDisableHand,isTravelItem,isSuppleItem,isFullSuppleItem,isEnhance,isFixItem,disableMutliDropShare,disableUseAtColiseum,disableUseAtOutofColiseum,useBulletMaxNum,useHpCureMaxNum,isAutoReplenish,canMultiUse,isGuestDrop,isEnchantLeftHand,isApplySpecialEffect,Unk1,Unk2,Unk3,refId2,reinforceParamWeapon,VagrantItemLotId,VagrantBonusEneDropItemLotId,vagrantItemeneDropItemLotId,refVirtualWepId,replaceItemId_BySpEffect,replaceTriggerSpEffectId,isLoadOfCinder,isPlayRegion1,isLadder,isMultiPlay,useSelected,Unk4,isPlayRegion2,isNetPenalized,SuppleItemType,menuAdhocType,drop [ON_OFF],maxRepNum,invadeType,pad1,shopId,fpConsume,useLimitCategory2,pad2
2109,Paladin's Ashes,-1,-1,0,0,-1,0,-1,34020,-1,0,0,145,0,-1,-1,-1,1,0,50,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-,-1,0,0,-
2110,Grave Warden's Ashes,-1,-1,0,0,-1,0,-1,34040,-1,0,0,146,0,-1,-1,-1,1,0,50,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-,-1,0,0,-
2111,Greirat's Ashes,-1,-1,0,0,-1,0,-1,34110,-1,0,0,147,0,-1,-1,-1,1,0,50,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-,-1,0,0,-
2112,Orbeck's Ashes,-1,-1,0,0,-1,0,-1,34120,-1,0,0,148,0,-1,-1,-1,1,0,50,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-,-1,0,0,-
2113,Cornyx's Ashes,-1,-1,0,0,-1,0,-1,34130,-1,0,0,149,0,-1,-1,-1,1,0,50,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-,-1,0,0,-
2114,Karla's Ashes,-1,-1,0,0,-1,0,-1,34150,-1,0,0,150,0,-1,-1,-1,1,0,50,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-,-1,0,0,-
2115,Irina's Ashes,-1,-1,0,0,-1,0,-1,34140,-1,0,0,151,0,-1,-1,-1,1,0,50,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-,-1,0,0,-
2116,Yuria's Ashes,-1,-1,0,0,-1,0,-1,34170,-1,0,0,152,0,-1,-1,-1,1,0,50,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-,-1,0,0,-
2117,Basin of Vows,-1,-1,0,0,-1,0,-1,29030,-1,0,0,158,0,-1,-1,-1,1,0,50,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-,-1,0,0,-
2118,Loretta's Bone,-1,-1,0,0,-1,0,-1,8010,-1,0,0,153,0,-1,-1,-1,99,0,50,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,600,0,-,-1,0,0,-
2119,Braille Divine Tome of Carim,-1,-1,0,0,-1,0,-1,33010,-1,0,0,154,0,-1,-1,-1,1,0,50,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-,-1,0,0,-
2120,Braille Divine Tome of Lothric,-1,-1,0,0,-1,0,-1,33020,-1,0,0,155,0,-1,-1,-1,1,0,50,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-,-1,0,0,-
2121,Braille Divine Sunlight Tome,-1,-1,0,0,-1,0,-1,33030,-1,0,0,156,0,-1,-1,-1,1,0,50,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-,-1,0,0,-
2123,Cinders of a Lord,-1,-1,0,0,-1,0,-1,19010,-1,0,0,159,0,-1,-1,-1,1,0,50,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-,-1,0,0,-
2124,Cinders of a Lord,-1,-1,0,0,-1,0,-1,21010,-1,0,0,160,0,-1,-1,-1,1,0,50,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-,-1,0,0,-
2125,Cinders of a Lord,-1,-1,0,0,-1,0,-1,20010,-1,0,0,161,0,-1,-1,-1,1,0,50,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-,-1,0,0,-
2126,Cinders of a Lord,-1,-1,0,0,-1,0,-1,22010,-1,0,0,162,0,-1,-1,-1,1,0,50,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-,-1,0,0,-
2127,Great Swamp Pyromancy Tome,-1,-1,0,0,-1,0,-1,32010,-1,0,0,164,0,-1,-1,-1,1,0,50,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-,-1,0,0,-
2128,Carthus Pyromancy Tome,-1,-1,0,0,-1,0,-1,32020,-1,0,0,165,0,-1,-1,-1,1,0,50,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-,-1,0,0,-
2129,Izalith Pyromancy Tome,-1,-1,0,0,-1,0,-1,32030,-1,0,0,166,0,-1,-1,-1,1,0,50,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-,-1,0,0,-
2130,Quelana Pyromancy Tome,-1,-1,0,0,-1,0,-1,32040,-1,0,0,167,0,-1,-1,-1,1,0,50,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-,-1,0,0,-
2131,Grave Warden Pyromancy Tome,-1,-1,0,0,-1,0,-1,32050,-1,0,0,168,0,-1,-1,-1,1,0,50,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-,-1,0,0,-
2132,Sage's Scroll,-1,-1,0,0,-1,0,-1,31010,-1,0,0,169,0,-1,-1,-1,1,0,50,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-,-1,0,0,-
2133,Logan's Scroll,-1,-1,0,0,-1,0,-1,31020,-1,0,0,170,0,-1,-1,-1,1,0,50,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-,-1,0,0,-
2134,Crystal Scroll,-1,-1,0,0,-1,0,-1,31030,-1,0,0,171,0,-1,-1,-1,1,0,50,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-,-1,0,0,-
2135,Transposing Kiln,-1,-1,0,0,-1,0,-1,23010,-1,0,0,172,0,-1,-1,-1,1,0,50,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-,-1,0,0,-
2137,Coiled Sword,-1,-1,0,0,-1,0,-1,29050,-1,0,0,177,0,-1,-1,-1,1,0,50,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-,-1,0,0,-
2138,Eyes of a Fire Keeper,-1,-1,0,0,-1,0,-1,24010,-1,0,0,184,0,-1,-1,-1,1,0,50,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-,-1,0,0,-
2139,Sword of Avowal,-1,-1,0,0,-1,0,-1,29060,-1,0,0,188,0,-1,-1,-1,1,0,50,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-,-1,0,0,-
2140,Golden Scroll,-1,-1,0,0,-1,0,-1,31040,-1,0,0,194,0,-1,-1,-1,1,0,50,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-,-1,0,0,-
2141,Estus Shard,-1,-1,0,0,-1,0,-1,4010,-1,0,0,195,0,-1,-1,-1,99,0,50,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,600,0,-,-1,0,0,-
2142,Hawkwood's Swordgrass,-1,-1,0,0,-1,0,-1,29040,-1,0,0,201,0,-1,-1,-1,1,0,50,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-,-1,0,0,-
2143,Undead Bone Shard,-1,-1,0,0,-1,0,-1,5010,-1,0,0,202,0,-1,-1,-1,99,0,50,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,600,0,-,-1,0,0,-
2144,Deep Braille Divine Tome,-1,-1,0,0,-1,0,-1,33050,-1,0,0,203,0,-1,-1,-1,1,0,50,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-,-1,0,0,-
2145,Londor Braille Divine Tome,-1,-1,0,0,-1,0,-1,33040,-1,0,0,204,0,-1,-1,-1,1,0,50,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-,50,0,0,-
2146,Excrement-covered Ashes,-1,-1,0,0,-1,0,-1,34050,-1,0,0,209,0,-1,-1,-1,1,0,50,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-,-1,0,0,-
2147,Prisoner Chief's Ashes,-1,-1,0,0,-1,0,-1,34060,-1,0,0,210,0,-1,-1,-1,1,0,50,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-,-1,0,0,-
2148,Xanthous Ashes,-1,-1,0,0,-1,0,-1,34070,-1,0,0,211,0,-1,-1,-1,1,0,50,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-,-1,0,0,-
2149,Hollow's Ashes,-1,-1,0,0,-1,0,-1,34100,-1,0,0,212,0,-1,-1,-1,1,0,50,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-,-1,0,0,-
2150,Patches' Ashes,-1,-1,0,0,-1,0,-1,34160,-1,0,0,213,0,-1,-1,-1,1,0,50,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-,-1,0,0,-
2151,Dragon Chaser's Ashes,-1,-1,0,0,-1,0,-1,34090,-1,0,0,235,0,-1,-1,-1,1,0,50,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-,-1,0,0,-
2152,Easterner's Ashes,-1,-1,0,0,-1,0,-1,34080,-1,0,0,251,0,-1,-1,-1,1,0,50,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-,-1,0,0,-
2153,Champion's Bones,-1,-1,0,0,-1,0,-1,34180,-1,0,0,253,0,-1,-1,-1,99,0,50,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-,-1,0,0,-
2154,Captain's Ashes,-1,-1,0,0,-1,0,-1,34105,-1,0,0,255,0,-1,-1,-1,1,0,50,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-,-1,0,0,-
2155,Contraption Key,-1,-1,0,0,-1,0,-1,28010,-1,0,0,256,0,-1,-1,-1,1,0,50,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-,-1,0,0,-
2156,Small Envoy Banner,-1,-1,0,0,-1,0,-1,29015,-1,0,0,259,0,-1,-1,-1,1,0,50,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-,-1,0,0,-
2157,Old Woman's Ashes,-1,-1,0,0,-1,0,-1,34180,-1,0,0,261,0,-1,-1,-1,1,0,50,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-,-1,0,0,-
2158,Blood of the Dark Soul,-1,-1,0,0,-1,0,-1,29080,-1,0,0,262,0,-1,-1,-1,1,0,50,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-,-1,0,0,-
2159,Young Grass Dew,-1,-1,0,0,-1,0,-1,29090,-1,0,0,267,0,-1,-1,-1,1,0,50,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-,-1,0,0,-
9000,Beckon,-1,-1,0,0,-1,0,-1,80000,-1,0,0,7000,0,-1,-1,-1,1,0,50,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-,-1,0,0,-
9001,Point forward,-1,-1,0,0,-1,0,-1,80000,-1,0,0,7005,0,-1,-1,-1,1,0,50,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-,-1,0,0,-
9002,Hurrah!,-1,-1,0,0,-1,0,-1,80000,-1,0,0,7012,0,-1,-1,-1,1,0,50,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-,-1,0,0,-
9003,Bow,-1,-1,0,0,-1,0,-1,80000,-1,0,0,7010,0,-1,-1,-1,1,0,50,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-,-1,0,0,-
9004,Jump for joy,-1,-1,0,0,-1,0,-1,80000,-1,0,0,7014,0,-1,-1,-1,1,0,50,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-,-1,0,0,-
9005,Duel bow,-1,-1,0,0,-1,0,-1,80000,-1,0,0,7004,0,-1,-1,-1,1,0,50,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-,-1,0,0,-
9006,Wave,-1,-1,0,0,-1,0,-1,80000,-1,0,0,7011,0,-1,-1,-1,1,0,50,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-,-1,0,0,-
9007,Praise the Sun,-1,-1,0,0,-1,0,-1,80000,-1,0,0,7001,0,-1,-1,-1,1,0,50,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-,-1,0,0,-
