#ThrowParam=THROW_INFO_BANK
ID,Name,AtkChrId,DefChrId,Dist,DiffAngMin,DiffAngMax,UpperYrange,LowerYrange,DiffAngMyToDef,throwTypeId,atkAnimid,defAnimId,escHp,selfEscCycleTime,SphereCastRadiusRateTop,SphereCastRadiusRateLow,PadType,AtkEnableState,AtkSorbDmyId,DefSorbDmyId,ThrowType,SelfEscCycleInt,DmyHasChrDirType,isTurnAtker,isSkipWepCate,isSkipSphereCast,Unk1,Unk2,Unk3,Unk4,Unk5,subAtkSorbDmyId,subDefSorbDmyId,Dist2,DiffAngMin2,DiffAngMax2,UpperYrange2,LowerYrange2,DiffAngMyToDef2,performDmyId0,performDmyId1,pad1
3231700,,0,3170,2,0,180,0.65,0.65,180,100,40633,11010,0,0,70,70,1,0,246,0,11,0,0,1,1,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
3252200,,0,5220,2,0,180,0.65,0.65,180,100,40633,11010,0,0,70,70,1,0,246,0,11,0,0,1,1,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
3252210,,0,5221,2,0,180,0.65,0.65,180,100,40633,11010,0,0,70,70,1,0,246,0,11,0,0,1,1,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
3252220,,0,5222,2,0,180,0.65,0.65,180,100,40633,11010,0,0,70,70,1,0,246,0,11,0,0,1,1,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
3252230,,0,5223,2,0,180,0.65,0.65,180,100,40633,11010,0,0,70,70,1,0,246,0,11,0,0,1,1,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
3252250,,0,5225,2,0,180,0.65,0.65,180,100,40633,11010,0,0,70,70,1,0,246,0,11,0,0,1,1,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
3252260,,0,5226,2,0,180,0.65,0.65,180,100,40633,11010,0,0,70,70,1,0,246,0,11,0,0,1,1,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
3252270,,0,5227,2,0,180,0.65,0.65,180,100,40633,11010,0,0,70,70,1,0,246,0,11,0,0,1,1,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
3260000,,0,6000,2,0,180,0.65,0.65,180,100,40633,11010,0,0,70,70,1,0,246,0,11,0,0,1,1,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
3260200,,0,6020,2,0,180,0.65,0.65,180,100,40633,11010,0,0,70,70,1,0,246,0,11,0,0,1,1,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
3260700,,0,6070,2,0,180,0.65,0.65,180,100,40633,11010,0,0,70,70,1,0,246,0,11,0,0,1,1,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
3261000,,0,6100,2,0,180,0.65,0.65,180,100,40633,11010,0,0,70,70,1,0,246,0,11,0,0,1,1,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
3262300,,0,6230,2,0,180,0.65,0.65,180,100,40633,11010,0,0,70,70,1,0,246,0,11,0,0,1,1,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
3262600,,0,6260,2,0,180,0.65,0.65,180,100,40633,11010,0,0,70,70,1,0,246,0,11,0,0,1,1,0,0,0,0,0,0,246,0,0,0,0,0,0,0,-1,-1,-
9999900,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
9999910,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
