#Bullet=BULLET_PARAM_ST
ID,Name,atkBullet_Id,sfxIdBullet,sfxIdHit,sfxIdFlick,life,dist,shootInterval,gravityInRange,gravityOutRange,homingStopRange,initVellocity,accelInRange,accelOutRange,maxVellocity,minVellocity,accelTime,homingBeginDist,hitRadius,hitRadiusMax,spreadTime,expDelay,homingOffsetRange,dmgHitRecordLifeTime,externalForce,spEffectIdForShooter,autoSearchNpcThinkId,hitBulletId,spEffectId0,spEffectId1,spEffectId2,spEffectId3,spEffectId4,numShoot,homingAngle,shootAngle,shootAngleInterval,shootAngleXInterval,damageDamp,magicDamageDamp,fireDamageDamp,thunderDamageDamp,staminaDamp,knockbackDamp,shootAngleXZ,lockShootLimitAng,isPenetrate,prevVellocityDirRate,atkAttribute,spAttribute,Material_AttackType,Material_AttackMaterial,Material_Size,launchConditionType,FollowType0,FollowType1,FollowType2,EmittePosType0,EmittePosType1,EmittePosType2,IsAttackSfx,IsEndlessHit,IsPenetrateMap,IsHitBothTeam,IsUseShardHitList,IsUseMultiDmyPolyIfPlace,attachEffectType0,attachEffectType1,IsHitForceMagic,IsIgnoreSfxIfHitWater,IsIgnoreMoveStateIfHitWater,IsHitDarkForceMagic,IsInheritEffectToChild,IsInheritSpeedToChild,IsLockModule,IsSearchForTarget,IsEmittedBullet,IsInheritLifeToChild,darkDamageDamp,bulletHitType0,bulletHitType1,SpHomingYAngle,rand_ShootAngleXZ,rand_ShootANgleY,bulletEmitter_bulletId,bulletEmitter_ShootInterval0,bulletEmitter_InitInterval,SpHomingYAngleForEnemy,bulletEmitter_ShootInterval1,LaunchType,LimitBulletParamId,CounterHitType,IsPosHitBullet,IsAttachAttackSfx,IsSpCorrection0,IsSpCorrection1,IsPenetrateTarget,IsSpCorrection2,IsDisableIntScale,0xC3,EmittePosRadius,hitObjectId,subLife,subHomingAngle,pad1,lockShootCorrectionAng,pad2
200,,0,-1,-1,-1,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0.01,-1,0,0,0,0,0,3003,0,180,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
210,,0,-1,-1,-1,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0.01,-1,0,0,0,0,0,3900,0,211,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
211,,0,-1,-1,-1,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0.01,-1,0,0,0,0,0,3901,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
220,Elixir [State Recovery] -- エリクサー【状態回復】,0,-1,-1,-1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.01,-1,0,0,0,0,0,3080,0,221,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
221,Elixir [Recovery of bleeding immunity] -- エリクサー【出血耐性回復】,0,-1,-1,-1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.01,-1,0,0,0,0,0,3051,0,222,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
222,Elixir [Poison tolerance recovery] -- エリクサー【毒耐性回復】,0,-1,-1,-1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.01,-1,0,0,0,0,0,3061,0,223,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
223,Elixir [Deadly poison resistant recovery] -- エリクサー【猛毒耐性回復】,0,-1,-1,-1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.01,-1,0,0,0,0,0,3071,0,225,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
225,,0,-1,-1,-1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.01,-1,0,0,0,0,0,3091,0,226,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
226,Elixir [HP Recovery] -- エリクサー【HP回復】,0,-1,-1,-1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.01,-1,0,0,0,0,0,3000,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
230,,1300,300221,-1,-1,0.2,1,0.2,0,0,0,15,0,0,15,15,0,0,0.4,-1,0,0,0,1,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
235,,1320,300228,300229,-1,0.24,1,0.2,0,0,0,15,0,0,15,15,0,0,0.4,-1,0,0,0,1,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
236,,1321,300226,-1,-1,0.2,1,0,0,0,0,20,0,0,20,20,0,0,0.8,-1,0,0,0,1,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
240,,1310,300232,300233,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.09,0,0,1,0,3630,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
245,,0,-1,-1,0,0.05,0,0,0,0,0,33,0,0,33,33,0,0,0.1,0.1,0,0,0,1,0,0,0,246,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
246,,1330,300232,300233,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,1.65,1.65,0.09,0,0,1,0,3630,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
250,,1056,300171,0,-1,4,1.5,0,5,12,0,25,0,-6,50,12,0,0,0.08,-1,0,0,0,5,0,0,0,251,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,15,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
251,,1056,300172,0,-1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1.6,-1,0,0,0,5,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0.05,0.05,0,0.02,1,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
252,,1057,-1,0,-1,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0.1,-1,0,0,0,5,0,0,0,253,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
253,,1057,300173,0,-1,0.06,0,0,0,0,0,20,0,0,20,20,0,0,0.7,-1,0,0,0,5,0,0,0,254,0,0,0,0,0,10,0,0,36,0,0,0,0,0,0,0,0,0,1,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
254,,1057,-1,0,-1,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0.7,-1,0,0,0,5,0,0,0,255,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
255,,1057,-1,0,-1,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0.7,-1,0,0,0,5,0,0,0,256,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
256,,1057,300173,0,-1,0.7,0,0,0,0,0,5,-8,-8,5,0.5,0,0,0.7,-1,0,0,0,5,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,6,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
270,,0,302151,0,0,4,0,0,0,12,0,15,0,-8,50,15,0,0,0.1,-1,0,0,0,0,0,0,0,271,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-1,-,0,-
271,,0,302152,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,1,2.5,1,0,0,0,0,0,0,-1,3350,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-1,-,0,-
300,Quick Knives -- クイックナイフ,1200,300001,300002,300003,0.85,3,0,5,5,7,32,0,-30,32,32,0,2,0.02,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,10,0,0,0,100,0,0,0,100,0,0,45,0,0,3,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
301,Quick Poison Knife -- クイック毒ナイフ,1201,300011,300012,300013,0.85,3,0,5,5,7,32,0,-30,32,32,0,2,0.02,-1,0,0,0,0,0,0,0,-1,3110,0,0,0,0,1,10,0,0,0,100,0,0,0,100,0,0,45,0,0,3,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
302,Quick Bleeding knife -- クイック出血ナイフ,1203,300021,300022,300023,0.85,3,0,5,5,7,32,0,-30,32,32,0,2,0.02,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,10,0,0,0,100,0,0,0,100,0,0,45,0,0,3,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
305,,1205,300061,300062,300063,1,12,0,0,0,0.2,35,-40,-40,35,12,0.1,0,0.1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,35,0,0,0,100,0,0,0,100,0,0,45,0,0,3,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
310,Quick Flame Bottle [parent] Search Bullets -- クイック火炎瓶【親】検索弾,0,300121,300122,-1,3.5,0,0,0,15,0,10,0,-40,10,10,0,0,0.1,-1,0,0,0,0,0,0,0,111,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,236,0,0,0,4,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
315,Quick Black Flame jar [parent] Search Bullets -- クイック黒火炎瓶【親】検索弾,0,300111,300112,-1,3.5,0,0,0,15,0,10,0,-40,10,10,0,0,0.1,-1,0,0,0,0,0,0,0,115,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,236,0,0,0,4,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
320,,1058,300141,-1,-1,5,0,0,9.8,9.8,0,2,-15,0,15,0.5,0.5,0,0.1,-1,0,0,0,5,0,0,0,321,0,0,0,0,0,1,0,-180,0,0,0,0,0,0,0,0,20,0,0,0,3,2,2,1,0,255,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-1,-,0,-
321,,1058,300142,-1,-1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,1.4,-1,0,0,0,5,0,0,0,75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,0,254,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-1,-,0,-
330,,1059,300131,-1,-1,5,0,0,9.8,9.8,0,2,-15,0,15,0.5,0.5,0,0.1,-1,0,0,0,5,0,0,0,331,0,0,0,0,0,1,0,-180,0,0,0,0,0,0,0,0,20,0,0,0,3,2,2,1,0,255,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-1,-,0,-
331,,1059,300132,-1,-1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,1.4,-1,0,0,0,5,0,0,0,77,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,0,254,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-1,-,0,-
340,Caries State _ attracting -- 蝕状態_引き寄せ,0,300191,-1,-1,5,0,0,9.8,9.8,0,2,-15,0,15,0.5,0.5,0,0.1,-1,0,0,0,5,0,3121,0,341,0,0,0,0,0,1,0,-180,0,0,0,0,0,0,0,0,20,0,0,0,4,1,0,6,0,255,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-1,-,0,-
341,Caries status _ attracting _ recovery -- 蝕状態_引き寄せ_回復,0,300192,-1,-1,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1.4,0.6,0,0,5,0,0,0,-1,3120,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,6,0,254,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-1,-,0,-
350,,1900,-1,-1,-1,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0.55,-1,0,0,0,0.01,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
360,,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
370,,0,0,-1,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
380,,0,-1,-1,-1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0.01,-1,0,0,0,0,0,0,0,381,0,0,0,0,0,1,0,0,0,0,50,50,50,50,50,50,0,0,1,0,4,1,0,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50,0,0,0,0,0,-1,0,0,0,0,0,202,0,0,0,1,0,0,0,0,0,0,-1,0,-1,-,0,-
381,,0,-1,-1,-1,0.1,0,0,60,60,0,30,0,0,30,30,0,0,0.01,-1,0,0,0,0,0,0,0,382,0,0,0,0,0,1,0,0,0,0,50,50,50,50,50,50,166,0,1,0,4,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50,0,0,0,0,0,-1,0,0,0,0,0,202,0,0,0,1,0,0,0,0,0,0,-1,0,-1,-,0,-
382,,0,-1,-1,-1,0.5,0,0,0,0,0,0.01,0,0,0.01,0.01,0,0,0.01,-1,0,0,0,0,0,0,0,385,0,0,0,0,0,1,360,0,0,0,50,50,50,50,50,50,0,180,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50,0,0,0,0,0,-1,0,0,0,0,1,202,0,0,0,1,0,0,1,0,0,0,-1,0,0,-,0,-
383,,0,528400,-1,-1,3.3,0,0,0,0,0,0.01,0,0,0.01,0.01,0,0,0.01,-1,0,0,0,0,0,0,0,384,0,0,0,0,0,1,120,0,0,0,50,50,50,50,50,50,0,180,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50,0,0,0,0,0,-1,0,0,0,0,1,202,0,0,0,1,0,0,1,0,0,0,-1,0,0,-,0,-
384,,0,528401,-1,-1,0.8,0,0,0,0,0,0.1,0,0,0.1,0.1,0,0,0.01,-1,0,0,0,0,0,0,0,385,0,0,0,0,0,1,120,0,0,0,50,50,50,50,50,50,0,180,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50,0,0,0,0,0,-1,0,0,0,0,1,202,0,0,0,1,0,0,1,0,0,0,-1,0,0,-,0,-
385,,0,528402,-1,-1,3.5,3,0,0,0,0,0.1,0,0,0.1,0.1,0,0,0.01,-1,0,0,0,0,0,0,0,387,0,0,0,0,0,1,0,0,0,0,50,50,50,50,50,50,0,180,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50,0,0,0,0,0,386,1.8,1.8,0,0,0,202,0,0,0,1,0,0,1,0,0,0,-1,0,-1,-,0,-
386,,0,-1,-1,-1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1.75,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,50,50,50,50,50,50,0,0,1,0,4,1,0,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,50,0,0,0,0,0,-1,0,0,0,0,0,202,0,0,0,1,0,0,0,0,0,0,-1,0,-1,-,0,-
387,,0,-1,-1,-1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.01,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,50,50,50,50,50,50,166,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50,0,0,0,0,0,-1,0,0,0,0,1,202,0,0,0,1,0,0,1,0,0,0,-1,0,-1,-,0,-
400,[DLC] Talking stone a [fly] -- 【DLC】しゃべる石A【飛ぶ】,0,302071,-1,-1,3,20,0,9.8,9.8,0,2,0,0,20,2,0,0,0.01,-1,0,0,0,0,0,0,0,401,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
401,[DLC] Talking stone a [talking] -- 【DLC】しゃべる石A【しゃべる】,0,302072,-1,-1,1,20,0,9.8,9.8,0,2,0,0,20,2,0,0,0.01,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
405,[DLC] talking stone b [Fly] -- 【DLC】しゃべる石B【飛ぶ】,0,302081,-1,-1,3,20,0,9.8,9.8,0,2,0,0,20,2,0,0,0.01,-1,0,0,0,0,0,0,0,406,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
406,[DLC] talking stone b [talking] -- 【DLC】しゃべる石B【しゃべる】,0,302082,-1,-1,1,20,0,9.8,9.8,0,2,0,0,20,2,0,0,0.01,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
410,[DLC] Talking stone c [fly] -- 【DLC】しゃべる石C【飛ぶ】,0,302091,-1,-1,3,20,0,9.8,9.8,0,2,0,0,20,2,0,0,0.01,-1,0,0,0,0,0,0,0,411,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
411,[DLC] Talking stone c [talking] -- 【DLC】しゃべる石C【しゃべる】,0,302092,-1,-1,1,20,0,9.8,9.8,0,2,0,0,20,2,0,0,0.01,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
415,[DLC] talking stone d [fly] -- 【DLC】しゃべる石D【飛ぶ】,0,302101,-1,-1,3,20,0,9.8,9.8,0,2,0,0,20,2,0,0,0.01,-1,0,0,0,0,0,0,0,416,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
