#NpcThinkParam=NPC_THINK_PARAM_ST
ID,Name,logicId,battleGoalId,nearDist,midDist,farDist,OutDist,BackHomeLife_OnHitEneWal,goalID_ToCaution,idAttackCannotMove,goalID_toFind,callHelp_ActionAnimId,callHelp_CallActionId,eye_dist,ear_dist,ear_soundcutDist,nose_dist,maxBackhomeDist,backhomeDist,backhomeBattleDist,nonBattleActLife,BackHome_LookTargetTime,BackHome_LookTargetDist,SightTargetForgetTime,SoundTargetForgetTime,BattleStartDist,callHelp_MyPeerId,callHelp_CallPeerId,targetSys_DmgEffectRate,teamAttackEffectivity,eye_angX,eye_angY,State0,State1,callHelp_CallValidMinDistTarget,callHelp_CallValidRange,callHelp_ForgetTimeByArrival,callHelp_MinWaitTime,callHelp_MaxWaitTime,goalAction_ToCaution,goalAction_ToFind,callHelp_ReplyBehaviorType,disablePathMove,skipArrivalVisibleCheck,thinkAttrDoAdmirer,enableNaviFlg_Edge,enableNaviFlg_LargeSpace,enableNaviFlg_Ladder,enableNaviFlg_Hole,enableNaviFlg_Door,enableNaviFlg_InSideWall,enableNaviFlg_EdgeOrdinary,enableNaviFlg_reserve0,enableNaviFlagReserve,eyeDist_ForDark,battleStartDist_forDark,eyeDist_ForPitchDark,battleStartDist_forPitchDark,platoonReplyTime,platoonReplyAddRandomTime,eye_BackOffsetDist,eye_BeginDist,targetArriveDist,pointArriveDist,changeStateAction_ToFind,changeStateAction_ToCaution,changeStateAction_ToBattle,goalAction_ToDisappear,disableLocalSteering,actTypeOnFailedPath,interestCategory,goalAction_ToInterest,Unk1,ear_angX,ear_angY,changeStateAction_ToInterest,changeStateAction_ToNormal,Unk2,Unk3,Unk4,Unk5,Unk6,Unk7,pad
120010,Dwarf man hatchet/ice-ax: blowgun Main -- 矮小人 ハチェット/ピッケル ：吹き矢メイン,10000,120000,0,0,0,0,5,8,3000,0.1,0,0,30,0,0,0,75,50,50,1,7,12,0,16448,30,0,0,100,30,25,60,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
120020,Dwarf Man Large Sword -- 矮小人 大剣,10000,120001,0,0,0,0,5,8,3000,0.1,0,0,15,0,0,0,75,50,50,1,7,12,0,16448,15,0,0,100,30,25,30,0,0,0,0,0,0,0,1,2,1,0,0,1,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,0,0,0,1,0,2,-
120050,Dwarf man hatchet/ice-ax (avatar) -- 矮小人 ハチェット/ピッケル （アバター）,10000,120050,0,0,0,0,5,8,3000,0.1,0,0,20,0,0,0,75,50,50,1,7,12,0,16448,16,0,0,100,30,60,120,0,0,0,0,0,0,0,1,2,1,0,0,1,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,0,0,0,1,0,2,-
120100,,10000,120000,0,0,0,0,5,8,3000,0.1,0,0,15,0,0,0,75,50,50,1,7,12,0,16448,15,0,0,100,30,25,60,0,0,0,0,0,0,0,1,2,1,0,0,1,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,0,0,0,1,0,2,-
120101,,10000,120000,0,0,0,0,5,8,3000,0.1,0,0,24,0,0,0,75,50,50,1,7,12,0,16448,15,0,0,100,30,25,60,0,0,0,0,0,0,0,1,3,1,0,0,1,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,0,0,0,1,0,2,-
120120,,10000,120001,0,0,0,0,5,8,3000,0.1,0,0,15,0,0,0,75,50,50,1,7,12,0,16448,15,0,0,100,30,25,30,0,0,0,0,0,0,0,1,2,1,0,0,1,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,0,0,0,1,0,2,-
120121,,10000,120001,0,0,0,0,5,8,3000,0.1,0,0,24,0,0,0,75,50,50,1,7,12,0,16448,15,0,0,100,30,25,30,0,0,0,0,0,0,0,1,3,1,0,0,1,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,0,0,0,1,0,2,-
121000,Blue _ Spear + Shield -- ブルー_槍+盾,10000,121000,0,0,0,0,5,8,3000,0.1,0,0,18,9910,0,0,75,50,50,1,7,12,0,16448,20,0,0,100,30,25,45,0,0,0,0,0,0,0,1,3,0,0,0,1,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,0,0,0,0,0,2,-
121001,Blue _ Spear + Shield: Arimoro -- ブルー_槍+盾：専守,10000,121000,0,0,0,0,5,8,3000,0.1,0,0,18,9910,0,0,15,8,8,1,7,12,0,16448,20,0,0,100,30,25,45,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,0,0,2,-
121010,Blue _ Sword -- ブルー_剣,10000,121010,0,0,0,0,5,8,3000,0.1,0,0,18,0,0,0,75,50,50,1,7,12,0,16448,20,0,0,100,30,25,45,0,0,0,0,0,0,0,1,3,0,0,0,1,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,0,0,0,0,0,2,-
121020,Deep Blue -- ブルー_ディープ,10000,121020,0,0,0,0,5,8,3000,0.1,0,0,18,0,0,0,75,50,50,1,7,12,0,16448,20,0,0,100,30,45,45,0,0,0,0,0,0,0,1,2,0,0,0,1,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,0,0,2,-
121021,,10000,121020,0,0,0,0,5,8,3000,0.1,0,0,30,0,0,0,75,50,50,1,7,12,0,16448,24,0,0,100,30,45,45,0,0,0,0,0,0,0,1,2,0,0,0,1,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,0,0,2,-
121022,,10000,121020,0,0,0,0,5,8,3000,0.1,0,0,30,0,0,0,15,8,8,1,7,12,0,16448,24,0,0,100,30,45,45,0,0,0,0,0,0,0,1,2,0,0,0,1,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,0,0,2,-
121023,,10000,121020,0,0,0,0,5,8,3000,0.1,0,0,18,0,0,0,75,50,50,1,7,12,0,16448,20,0,0,100,30,45,45,0,0,0,0,0,0,0,1,2,0,0,0,1,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,0,0,2,-
121030,Blue _ Estrus -- ブルー_発情,10000,121030,0,0,0,0,5,8,3000,0.1,0,0,24,0,0,0,75,50,50,1,7,12,0,16448,20,0,0,100,30,25,30,0,0,0,0,0,0,0,1,3,0,0,0,1,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,0,0,0,0,0,2,-
121040,Blue _ quadruped -- ブルー_四足,10000,121040,0,0,0,0,5,8,3000,0.1,0,0,24,0,0,0,75,50,50,1,0,0,0,16448,20,0,0,100,30,25,45,0,0,0,0,0,0,0,1,3,0,0,0,1,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,0,0,0,0,0,2,-
121049,,10000,121090,0,0,0,0,5,8,3000,0.1,0,0,40,0,0,0,75,50,50,1,7,12,0,16448,20,0,0,100,30,60,120,0,0,0,0,0,0,0,0,3,0,0,0,1,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,0,0,0,0,0,2,-
122000,Resurrection (first to second form) patrol -- よみがえり（第１～２形態）　巡回,10000,122000,0,0,0,0,5,8,3000,0.1,0,0,12,0,0,0,75,50,50,1,7,12,0,16448,80,0,0,100,0,25,40,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,0,0,0,0,2,-
122010,Resurrection (first to second form) fixed battery -- よみがえり（第１～２形態）　固定砲台,10000,122000,0,0,0,0,5,8,3000,0.1,0,0,12,0,0,0,75,50,50,1,7,12,0,16448,80,0,0,100,0,25,40,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,0,0,0,0,2,-
122020,Resurrection (first to second form) body appearance solid -- よみがえり（第１～２形態）　本体出現固体,10000,122000,0,0,0,0,5,8,3000,0.1,0,0,12,0,0,0,75,50,50,1,7,12,0,16448,2,0,0,100,0,25,40,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,0,0,0,0,2,-
122030,Resurrection (first to second form) body injection solid -- よみがえり（第１～２形態）　本体射出固体,10000,122000,0,0,0,0,5,8,3000,0.1,0,0,12,0,0,0,75,50,50,1,7,12,0,16448,2,0,0,100,0,25,40,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,0,0,0,0,2,-
122040,,10000,122000,0,0,0,0,5,8,3000,0.1,0,0,20,0,0,0,75,50,50,1,7,12,0,16448,20,0,0,100,0,25,60,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
122050,,10000,122000,0,0,0,0,5,8,3000,0.1,0,0,20,0,0,0,75,50,50,1,7,12,0,16448,20,0,0,100,0,25,60,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
122060,,10000,122000,0,0,0,0,5,8,3000,0.1,0,0,20,0,0,0,75,50,50,1,7,12,0,16448,20,0,0,100,0,25,40,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,0,0,0,0,2,-
122070,,10000,122000,0,0,0,0,5,8,3000,0.1,0,0,12,0,0,0,75,50,50,1,7,12,0,16448,8,0,0,100,0,20,40,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,0,0,0,0,2,-
123000,Missionary -- 宣教師,10000,123099,0,0,0,0,5,8,3000,0.1,0,0,20,0,0,0,75,50,50,1,7,12,0,16448,20,0,0,100,40,25,30,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,1,0,2,-
123001,Long distance attack version until missionary PC approaches -- 宣教師　PCが近づくまで遠距離攻撃版,10000,123097,0,0,0,0,5,8,3000,0.1,0,0,50,0,0,0,75,50,50,1,7,12,0,16448,50,1,1,100,40,30,70,0,0,0,0,0,255,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,1,0,2,-
123002,,10000,123099,0,0,0,0,5,8,3000,0.1,0,0,20,0,0,0,75,50,50,1,7,12,0,16448,20,0,0,100,100,25,30,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,1,0,2,-
123003,,10000,123099,0,0,0,0,5,8,3000,0.1,0,0,20,0,0,0,75,50,50,1,7,12,0,16448,20,0,0,100,40,25,30,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,1,0,2,-
123004,,10000,123099,0,0,0,0,5,8,3000,0.1,0,0,20,0,0,0,75,50,50,1,7,12,0,16448,20,0,0,100,40,25,30,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,1,0,2,-
123005,,10000,123099,0,0,0,0,5,8,3000,0.1,0,0,20,0,0,0,75,50,50,1,7,12,0,16448,20,0,0,100,40,25,30,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,1,0,2,-
123010,,10000,123010,0,0,0,0,5,8,3000,0.1,0,0,20,0,0,0,75,50,50,1,7,12,0,16448,20,1,1,100,40,25,30,0,0,0,0,0,255,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,1,0,2,-
123051,Missionary (Avatar: Retreat) -- 宣教師（アバター：後退）,10000,123051,0,0,0,0,5,8,3000,0.1,0,0,50,0,0,0,999,999,999,1,7,12,0,16448,40,0,0,100,40,60,120,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,1,0,2,-
123097,,123000,123098,0,0,0,0,5,1,3000,0.1,0,0,1,0,0,0,9999,9999,9999,1,7,12,0,16256,999,1,1,100,0,60,120,0,0,0,0,0,255,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,256,1,0,1,-
123098,Missionaries (for snipers) -- 宣教師(スナイパー用),123000,123098,0,0,0,0,5,8,3000,0.1,0,0,1,0,0,0,9999,9999,9999,1,7,12,0,16448,999,1,1,100,0,60,120,0,0,0,0,0,255,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,256,1,0,2,-
123099,Missionary -- 宣教師,10000,123099,0,0,0,0,5,8,3000,0.1,0,0,50,0,0,0,75,50,50,1,7,12,0,16448,40,0,0,100,40,60,120,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,1,0,2,-
124000,Poor dead (hatchet) -- 貧民亡者（鉈）,10000,124000,0,0,0,0,5,8,3000,0.1,0,0,15,0,0,0,75,50,50,1,7,12,0,16448,15,0,0,100,30,25,30,0,0,0,0,0,0,0,1,2,0,0,0,1,1,1,0,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
124001,Poor Dead (hatchet): Fire pot fixed Battery -- 貧民亡者（鉈）：火炎壺固定砲台,10000,124000,0,0,0,0,5,8,3000,0.1,0,0,15,0,0,0,75,50,50,1,7,12,0,16448,25,0,0,100,30,45,30,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
124002,Poor Dead (hatchet): Use of flame pots -- 貧民亡者（鉈）：火炎壺使用,10000,124000,0,0,0,0,5,8,3000,0.1,0,0,15,0,0,0,75,50,50,1,7,12,0,16448,25,0,0,100,30,45,30,0,0,0,0,0,0,0,1,2,0,0,0,1,1,1,0,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
124003,Poor Dead (hatchet): Oil pot fixed Battery -- 貧民亡者（鉈）：油壺固定砲台,10000,124000,0,0,0,0,5,8,3000,0.1,0,0,15,0,0,0,75,50,50,1,7,12,0,16448,25,0,0,100,30,45,30,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
124004,Poor Dead (hatchet): Oil jar use -- 貧民亡者（鉈）：油壷使用,10000,124000,0,0,0,0,5,8,3000,0.1,0,0,15,0,0,0,75,50,50,1,7,12,0,16448,25,0,0,100,30,45,30,0,0,0,0,0,0,0,1,2,0,0,0,1,1,1,0,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
124005,,10000,124000,0,0,0,0,5,8,3000,0.1,0,0,30,0,0,0,75,50,50,1,7,12,0,16448,30,0,0,100,30,45,30,0,0,0,0,0,0,0,1,2,0,0,0,1,1,1,0,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
124006,,10000,124000,0,0,0,0,5,8,3000,0.1,0,0,15,0,0,0,75,50,50,1,7,12,0,16448,15,0,0,100,100,25,30,0,0,0,0,0,0,0,1,2,0,0,0,1,1,1,0,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
124009,,10000,124000,0,0,0,0,5,8,3000,0.1,0,0,15,0,0,9999,75,50,50,1,7,12,0,16448,15,0,0,100,100,25,30,0,0,0,0,0,0,0,1,2,0,0,0,1,1,1,0,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
124010,Poor dead (hatchet + lantern) -- 貧民亡者（鉈+ランタン）,10000,124010,0,0,0,0,5,8,3000,0.1,0,0,15,0,0,0,75,50,50,1,7,12,0,16448,15,0,0,100,30,25,30,0,0,0,0,0,0,0,1,2,0,0,0,1,1,1,0,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
124011,,10000,124010,0,0,0,0,5,8,3000,0.1,0,0,30,0,0,0,75,50,50,1,7,12,0,16448,30,0,0,100,30,45,50,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
124012,,10000,124010,0,0,0,0,5,8,3000,0.1,0,0,15,0,0,0,75,50,50,1,7,12,0,16448,25,0,0,100,30,45,30,0,0,0,0,0,0,0,1,2,0,0,0,1,1,1,0,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
124013,,10000,124010,0,0,0,0,5,8,3000,0.1,0,0,30,0,0,0,75,50,50,1,7,12,0,16448,30,0,0,100,30,45,30,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
124014,,10000,124010,0,0,0,0,5,8,3000,0.1,0,0,15,0,0,0,75,50,50,1,7,12,0,16448,15,0,0,100,100,25,30,0,0,0,0,0,0,0,1,2,0,0,0,1,1,1,0,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
124019,,10000,124010,0,0,0,0,5,8,3000,0.1,0,0,15,0,0,9999,75,50,50,1,7,12,0,16448,15,0,0,100,100,25,30,0,0,0,0,0,0,0,1,2,0,0,0,1,1,1,0,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
124020,The poor dead (sickle + dagger) -- 貧民亡者（鎌+短剣）,10000,124020,0,0,0,0,5,8,3000,0.1,0,0,15,0,0,0,75,50,50,1,7,12,0,16448,15,0,0,100,30,25,30,0,0,0,0,0,0,0,1,2,0,0,0,1,1,1,0,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
124021,,10000,124020,0,0,0,0,5,8,3000,0.1,0,0,15,0,0,0,75,50,50,1,7,12,0,16448,15,0,0,100,30,25,30,0,0,0,0,0,0,0,1,2,0,0,0,1,1,1,0,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
124029,,10000,124020,0,0,0,0,5,8,3000,0.1,0,0,15,0,0,9999,75,50,50,1,7,12,0,16448,15,0,0,100,100,25,30,0,0,0,0,0,0,0,1,2,0,0,0,1,1,1,0,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
124030,Poor dead (Mallet) -- 貧民亡者（木槌）,10000,124030,0,0,0,0,5,8,3000,0.1,0,0,15,0,0,0,75,50,50,1,7,12,0,16448,15,0,0,100,30,25,30,0,0,0,0,0,0,0,1,2,0,0,0,1,1,1,0,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
124039,,10000,124030,0,0,0,0,5,8,3000,0.1,0,0,15,0,0,9999,75,50,50,1,7,12,0,16448,15,0,0,100,100,25,30,0,0,0,0,0,0,0,1,2,0,0,0,1,1,1,0,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
124040,Poor dead (hoe) -- 貧民亡者（鍬）,10000,124040,0,0,0,0,5,8,3000,0.1,0,0,15,0,0,0,75,50,50,1,7,12,0,16448,15,0,0,100,30,25,30,0,0,0,0,0,0,0,1,2,0,0,0,1,1,1,0,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
124041,,10000,124040,0,0,0,0,5,8,3000,0.1,0,0,15,0,0,0,75,50,50,1,7,12,0,16448,15,0,0,100,100,25,30,0,0,0,0,0,0,0,1,2,0,0,0,1,1,1,0,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
124049,,10000,124040,0,0,0,0,5,8,3000,0.1,0,0,15,0,0,9999,75,50,50,1,7,12,0,16448,15,0,0,100,100,25,30,0,0,0,0,0,0,0,1,2,0,0,0,1,1,1,0,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
124050,,10000,124050,0,0,0,0,5,8,3000,0.1,0,0,30,0,0,0,75,50,6,1,7,12,0,16448,30,0,0,100,30,25,60,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
125000,Poor dead Elite -- 貧民亡者エリート,10000,125099,0,0,0,0,5,8,3000,0.1,0,0,20,0,0,0,75,50,50,1,7,12,0,16448,40,0,0,100,0,25,30,0,0,0,0,0,0,0,1,3,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,256,1,0,2,-
125001,,10000,125099,0,0,0,0,5,8,3000,0.1,0,0,20,0,0,0,75,50,50,1,7,12,0,16448,40,0,0,100,0,25,30,0,0,0,0,0,0,0,1,3,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,256,1,0,2,-
125002,,10000,125099,0,0,0,0,5,8,3000,0.1,0,0,20,0,0,0,40,20,20,1,7,12,0,16448,40,0,0,100,0,25,30,0,0,0,0,0,0,0,1,3,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,256,1,0,2,-
125099,Poor dead Elite patrol test -- 貧民亡者エリート巡回テスト用,10000,125099,0,0,0,0,5,8,3000,0.1,0,0,80,0,0,0,75,50,50,1,7,12,0,16448,40,0,0,100,0,60,120,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,256,2,0,2,-
126000,Poor dead servant: common -- 貧民亡者下男：共通,10000,126000,0,0,0,0,5,8,3000,0.1,0,0,18,0,0,0,75,50,50,1,7,12,0,16448,15,0,0,100,40,25,30,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
126001,,10000,126000,0,0,0,0,5,8,3000,0.1,0,0,18,0,0,0,75,50,50,1,7,12,0,16448,15,0,0,100,40,25,30,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
126002,,10000,126000,0,0,0,0,5,8,3000,0.1,0,0,30,0,0,0,75,50,50,1,7,12,0,16448,30,0,0,100,40,25,30,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
126090,Poor dead servant: sawing -- 貧民亡者下男：鋸,10000,126000,0,0,0,0,5,8,3000,0.1,0,0,18,0,0,0,75,50,50,1,7,12,0,16448,15,0,0,100,40,25,30,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
126091,Poor dead servant: common/Upper Visibility Limited edition -- 貧民亡者下男：共通/上視界制限版,10000,126000,0,0,0,0,5,8,3000,0.1,0,0,18,0,0,0,75,50,50,1,7,12,0,16448,15,0,0,100,40,25,30,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
